rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
genus	strmgCAMI2_short_read_sample_48	0.04994888416587887	0.7357913625548517	0.6574383413218279	0.75	0.19148936170212766	0.3050847457627119	9.0	38.0	3.0	47.0	0.18	2.389365192053327	0.6205905433319182	0.33024111652265	0.04994888416587887	0.7357913625548517	0.6666555210465204	0.75	0.16363636363636364	0.26865671641791045	9.0	46.0	3.0	55.0	0.15517241379310345	2.4517232649549037	0.611809188711788	0.33332776052326013
genus	strmgCAMI2_short_read_sample_47	0.04994888416587887	0.7357913625548517	0.7718088919090568	0.5833333333333334	0.2692307692307692	0.3684210526315789	7.0	19.0	5.0	26.0	0.22580645161290322	2.3304056405207803	0.7152659883847232	0.38753568062189214	0.04994888416587887	0.7357913625548517	0.7802273924442646	0.5833333333333334	0.23333333333333334	0.33333333333333337	7.0	23.0	5.0	30.0	0.2	2.382291069867581	0.7004271738864394	0.39011369622213227
genus	strmgCAMI2_short_read_sample_46	0.04994888416587887	0.7357913625548517	0.7742029688971919	0.5833333333333334	0.14893617021276595	0.23728813559322032	7.0	40.0	5.0	47.0	0.1346153846153846	2.3821444585380216	0.6187151000340825	0.3885975291712752	0.04994888416587887	0.7357913625548517	0.7819026818926392	0.5833333333333334	0.14	0.22580645161290325	7.0	43.0	5.0	50.0	0.12727272727272726	2.428074597919849	0.6206698157323621	0.39095134094631945
genus	strmgCAMI2_short_read_sample_45	0.04994888416587887	0.7357913625548517	1.2629610400637	0.3333333333333333	0.36363636363636365	0.34782608695652173	4.0	7.0	8.0	11.0	0.21052631578947367	1.7825886321481783	0.7433972001904309	0.6345235743251507	0.04994888416587887	0.7357913625548517	1.2632483670915982	0.4166666666666667	0.38461538461538464	0.4	5.0	8.0	7.0	13.0	0.25	1.83380369726434	0.7149473309988496	0.6316241835457991
genus	strmgCAMI2_short_read_sample_44	0.04994888416587887	0.7357913625548517	0.7638322136598069	0.8333333333333334	0.25	0.3846153846153846	10.0	30.0	2.0	40.0	0.23809523809523808	2.539688009293046	0.6884714019214475	0.3836604081856777	0.04994888416587887	0.7357913625548517	0.7692661565998558	0.9166666666666666	0.24444444444444444	0.3859649122807018	11.0	34.0	1.0	45.0	0.2391304347826087	2.597056447403436	0.6822397452840987	0.38463307829992793
genus	strmgCAMI2_short_read_sample_99	0.04994888416587887	0.7357913625548517	0.7220274954402968	0.5833333333333334	0.12962962962962962	0.2121212121212121	7.0	47.0	5.0	54.0	0.11864406779661017	2.6199498775250682	0.6567962786869604	0.3625707303075256	0.04994888416587887	0.7357913625548517	0.7306160684122888	0.5833333333333334	0.11864406779661017	0.19718309859154928	7.0	52.0	5.0	59.0	0.109375	2.6746299079639915	0.6559424517269581	0.3653080342061444
genus	strmgCAMI2_short_read_sample_43	0.04994888416587887	0.7357913625548517	0.8239731196142737	0.6666666666666666	0.42105263157894735	0.5161290322580646	8.0	11.0	4.0	19.0	0.34782608695652173	2.296952181916373	0.7800984154090475	0.4138469776444607	0.04994888416587887	0.7357913625548517	0.832445848670755	0.75	0.391304347826087	0.5142857142857143	9.0	14.0	3.0	23.0	0.34615384615384615	2.351772652780226	0.7500484742828073	0.4162229243353778
genus	strmgCAMI2_short_read_sample_41	0.04994888416587887	0.7357913625548517	0.7514000245329191	0.5833333333333334	0.25	0.35000000000000003	7.0	21.0	5.0	28.0	0.21212121212121213	2.35187302917952	0.7058009260829735	0.3773189968180069	0.04994888416587887	0.7357913625548517	0.7599815407841571	0.5833333333333334	0.21875	0.31818181818181823	7.0	25.0	5.0	32.0	0.1891891891891892	2.404586097580248	0.6938168876739138	0.37999077039207846
genus	strmgCAMI2_short_read_sample_40	0.04994888416587887	0.7357913625548517	0.7232499785229257	0.5833333333333334	0.2916666666666667	0.38888888888888895	7.0	17.0	5.0	24.0	0.2413793103448276	2.2014272547399445	0.6926966540711249	0.36324907769995574	0.04994888416587887	0.7357913625548517	0.7321919885000813	0.5833333333333334	0.2413793103448276	0.34146341463414637	7.0	22.0	5.0	29.0	0.20588235294117646	2.2579903322727493	0.6705648824094612	0.3660959942500406
genus	strmgCAMI2_short_read_sample_4	0.04994888416587887	0.7357913625548517	0.7485155572129281	0.75	0.17647058823529413	0.2857142857142857	9.0	42.0	3.0	51.0	0.16666666666666666	2.5296620393012224	0.6433810335450819	0.37604389532242877	0.04994888416587887	0.7357913625548517	0.7552920199703937	0.8333333333333334	0.1724137931034483	0.28571428571428575	10.0	48.0	2.0	58.0	0.16666666666666666	2.592376637311499	0.638446748440545	0.37764600998519676
genus	strmgCAMI2_short_read_sample_39	0.04994888416587887	0.7357913625548517	0.8041873523346283	0.5	0.3	0.37499999999999994	6.0	14.0	6.0	20.0	0.23076923076923078	2.130627586369226	0.7112209609577539	0.4035813405445292	0.04994888416587887	0.7357913625548517	0.8068800570942867	0.5833333333333334	0.30434782608695654	0.4	7.0	16.0	5.0	23.0	0.25	2.1749163248799572	0.6936438644443356	0.4034400285471434
genus	strmgCAMI2_short_read_sample_38	0.04994888416587887	0.7357913625548517	0.6670992594339755	0.75	0.2727272727272727	0.39999999999999997	9.0	24.0	3.0	33.0	0.25	2.1681549056557796	0.6200915821118452	0.3350234474343218	0.04994888416587887	0.7357913625548517	0.6728752271773453	0.8333333333333334	0.2564102564102564	0.392156862745098	10.0	29.0	2.0	39.0	0.24390243902439024	2.225557738559137	0.6074847248470128	0.3364376135886726
genus	strmgCAMI2_short_read_sample_37	0.04994888416587887	0.7357913625548517	0.7130535095073987	0.75	0.16071428571428573	0.26470588235294124	9.0	47.0	3.0	56.0	0.15254237288135594	2.511292896181164	0.6238691893583407	0.3582948735684112	0.04994888416587887	0.7357913625548517	0.7229231389391709	0.75	0.13846153846153847	0.2337662337662338	9.0	56.0	3.0	65.0	0.1323529411764706	2.578549676458034	0.617707344753018	0.3614615694695854
genus	strmgCAMI2_short_read_sample_36	0.04994888416587887	0.7357913625548517	0.7495567088523742	0.6666666666666666	0.34782608695652173	0.4571428571428571	8.0	15.0	4.0	23.0	0.2962962962962963	2.2240449606833366	0.7093124105873304	0.3764658918566754	0.04994888416587887	0.7357913625548517	0.7585218632899544	0.6666666666666666	0.2962962962962963	0.41025641025641024	8.0	19.0	4.0	27.0	0.25806451612903225	2.2787306015914854	0.6913966601611805	0.3792609316449773
genus	strmgCAMI2_short_read_sample_35	0.04994888416587887	0.7357913625548517	0.6638647546129967	0.75	0.225	0.3461538461538462	9.0	31.0	3.0	40.0	0.20930232558139536	2.262787114806622	0.6134077144437728	0.33339206172240654	0.04994888416587887	0.7357913625548517	0.6726213183318025	0.75	0.1956521739130435	0.3103448275862069	9.0	37.0	3.0	46.0	0.1836734693877551	2.319960874543159	0.6059488560800151	0.33631065916590125
genus	strmgCAMI2_short_read_sample_34	0.04994888416587887	0.7357913625548517	0.6787297559899487	0.75	0.1956521739130435	0.3103448275862069	9.0	37.0	3.0	46.0	0.1836734693877551	2.0815255020249848	0.5436720983933794	0.3409749287906094	0.04994888416587887	0.7357913625548517	0.6881735634941865	0.75	0.16981132075471697	0.27692307692307694	9.0	44.0	3.0	53.0	0.16071428571428573	2.1439305016318464	0.5399931663245701	0.3440867817470934
genus	strmgCAMI2_short_read_sample_33	0.04994888416587887	0.7357913625548517	0.7332710871692152	0.75	0.2	0.31578947368421056	9.0	36.0	3.0	45.0	0.1875	2.4961318804931047	0.655727132941516	0.3683955708642461	0.04994888416587887	0.7357913625548517	0.7428261818491516	0.75	0.17307692307692307	0.28124999999999994	9.0	43.0	3.0	52.0	0.16363636363636364	2.5591600414045246	0.647684684538597	0.37141309092457564
genus	strmgCAMI2_short_read_sample_42	0.04994888416587887	0.7357913625548517	0.6523369764100215	0.5	0.5	0.5	6.0	6.0	6.0	12.0	0.3333333333333333	1.5372275313196564	0.618625867273849	0.3271758659492478	0.04994888416587887	0.7357913625548517	0.6584949962952255	0.5	0.42857142857142855	0.4615384615384615	6.0	8.0	6.0	14.0	0.3	1.572837510073617	0.5959845935983956	0.3292474981476126
species	strmgCAMI2_short_read_sample_1	0.04994888416587887	0.7357913625548517	1.8799212981407913	0.4	0.03292181069958848	0.060836501901140684	8.0	235.0	12.0	243.0	0.03137254901960784	5.126167167534968	0.9332076876273829	0.9441202630905897	0.04994888416587887	0.7357913625548517	1.888732917132164	0.4	0.032	0.059259259259259255	8.0	242.0	12.0	250.0	0.030534351145038167	5.185007081766246	0.9390643452700077	0.9443664585660817
species	strmgCAMI2_short_read_sample_0	0.04994888416587887	0.7357913625548517	1.9223515225522814	0.3	0.044444444444444446	0.07741935483870968	6.0	129.0	14.0	135.0	0.040268456375838924	4.562246633698891	0.9300695352995617	0.9647929435748377	0.04994888416587887	0.7357913625548517	1.9298498823252999	0.3	0.043478260869565216	0.07594936708860758	6.0	132.0	14.0	138.0	0.039473684210526314	4.607172762446646	0.9350386760732927	0.9649249411626499
species	strmgCAMI2_short_read_sample_99	0.04994888416587887	0.7357913625548517	1.886775481268869	0.35	0.03664921465968586	0.06635071090047392	7.0	184.0	13.0	191.0	0.03431372549019608	4.851693627088018	0.9237321121136698	0.9479491899362312	0.04994888416587887	0.7357913625548517	1.8931678849286298	0.4	0.04060913705583756	0.07373271889400922	8.0	189.0	12.0	197.0	0.03827751196172249	4.913625033322485	0.9300464804328518	0.9465839424643144
species	strmgCAMI2_short_read_sample_73	0.04994888416587887	0.7357913625548517	1.8700796231647758	0.45	0.030508474576271188	0.05714285714285714	9.0	286.0	11.0	295.0	0.029411764705882353	5.281647538168459	0.9287269958503507	0.9397212572710334	0.04994888416587887	0.7357913625548517	1.880043100424495	0.45	0.029508196721311476	0.055384615384615386	9.0	296.0	11.0	305.0	0.028481012658227847	5.3505070511269395	0.9353523479274769	0.9400215502122459
species	strmgCAMI2_short_read_sample_72	0.04994888416587887	0.7357913625548517	1.8537967372071729	0.4	0.03619909502262444	0.06639004149377595	8.0	213.0	12.0	221.0	0.034334763948497854	5.04275961888168	0.9341622136479609	0.9314537208342643	0.04994888416587887	0.7357913625548517	1.8635779042770693	0.4	0.03508771929824561	0.06451612903225806	8.0	220.0	12.0	228.0	0.03333333333333333	5.107052546405749	0.9406386875004017	0.9317889521385344
species	strmgCAMI2_short_read_sample_71	0.04994888416587887	0.7357913625548517	1.89748670459989	0.4	0.02867383512544803	0.05351170568561873	8.0	271.0	12.0	279.0	0.027491408934707903	5.243542043602585	0.931156959951275	0.9533694501877197	0.04994888416587887	0.7357913625548517	1.9071914374017715	0.4	0.027777777777777776	0.051948051948051945	8.0	280.0	12.0	288.0	0.02666666666666667	5.309847685081203	0.9376451952484284	0.953595718700886
species	strmgCAMI2_short_read_sample_70	0.04994888416587887	0.7357913625548517	1.889009799168408	0.4	0.058823529411764705	0.10256410256410256	8.0	128.0	12.0	136.0	0.05405405405405406	4.544503522364169	0.925060609398634	0.9490295523685829	0.04994888416587887	0.7357913625548517	1.8985451245396474	0.4	0.05714285714285714	0.09999999999999999	8.0	132.0	12.0	140.0	0.05263157894736842	4.602086934407718	0.9312869165425587	0.9492725622698243
species	strmgCAMI2_short_read_sample_7	0.04994888416587887	0.7357913625548517	1.8750226086802309	0.35	0.0472972972972973	0.08333333333333334	7.0	141.0	13.0	148.0	0.043478260869565216	4.652008964717051	0.9309208234240083	0.9417049459194113	0.04994888416587887	0.7357913625548517	1.8839290959987227	0.35	0.046052631578947366	0.08139534883720931	7.0	145.0	13.0	152.0	0.04242424242424243	4.706403081973306	0.9368063317677207	0.941964547999361
species	strmgCAMI2_short_read_sample_69	0.04994888416587887	0.7357913625548517	1.911387993582454	0.3	0.0410958904109589	0.07228915662650602	6.0	140.0	14.0	146.0	0.0375	4.65442094296918	0.9339462955793421	0.9600705494707852	0.04994888416587887	0.7357913625548517	1.9205051416544807	0.3	0.04	0.07058823529411766	6.0	144.0	14.0	150.0	0.036585365853658534	4.709888231582175	0.9399782572743952	0.9602525708272402
species	strmgCAMI2_short_read_sample_68	0.04994888416587887	0.7357913625548517	1.9120405916900862	0.4	0.03980099502487562	0.07239819004524886	8.0	193.0	12.0	201.0	0.03755868544600939	4.95525822154691	0.9343717375210198	0.9607141080112004	0.04994888416587887	0.7357913625548517	1.9218120983787386	0.4	0.03864734299516908	0.07048458149779735	8.0	199.0	12.0	207.0	0.0365296803652968	5.017990879832629	0.9409817157750365	0.9609060491893696
species	strmgCAMI2_short_read_sample_67	0.04994888416587887	0.7357913625548517	1.9055965884680595	0.4	0.03361344537815126	0.06201550387596899	8.0	230.0	12.0	238.0	0.032	5.139537330458177	0.9391964756395978	0.9570662974252334	0.04994888416587887	0.7357913625548517	1.9145155174966666	0.4	0.0326530612244898	0.060377358490566045	8.0	237.0	12.0	245.0	0.0311284046692607	5.198985985842335	0.9450539834463685	0.9572577587483331
species	strmgCAMI2_short_read_sample_66	0.04994888416587887	0.7357913625548517	1.9170500680613056	0.4	0.04419889502762431	0.07960199004975124	8.0	173.0	12.0	181.0	0.04145077720207254	4.8630385276618595	0.9354700980713491	0.9629839807307726	0.04994888416587887	0.7357913625548517	1.9263107552364673	0.4	0.043010752688172046	0.07766990291262137	8.0	178.0	12.0	186.0	0.04040404040404041	4.921300816013285	0.9417411756235038	0.9631553776182338
species	strmgCAMI2_short_read_sample_74	0.04994888416587887	0.7357913625548517	1.9117791791243872	0.35	0.05	0.0875	7.0	133.0	13.0	140.0	0.0457516339869281	4.555505081356858	0.9218605256653605	0.9603645005897464	0.04994888416587887	0.7357913625548517	1.9210983720450014	0.35	0.04861111111111111	0.08536585365853658	7.0	137.0	13.0	144.0	0.044585987261146494	4.611997777261137	0.9280022204565731	0.9605491860225012
species	strmgCAMI2_short_read_sample_65	0.04994888416587887	0.7357913625548517	1.9075331115598708	0.45	0.036585365853658534	0.06766917293233084	9.0	237.0	11.0	246.0	0.03501945525291829	5.154075342324769	0.93619708616729	0.9581860499571927	0.04994888416587887	0.7357913625548517	1.9167578214738894	0.45	0.03557312252964427	0.06593406593406594	9.0	244.0	11.0	253.0	0.03409090909090909	5.2152512569852725	0.9425057223261889	0.9583789107369448
species	strmgCAMI2_short_read_sample_63	0.04994888416587887	0.7357913625548517	1.8929355045881906	0.4	0.04371584699453552	0.07881773399014778	8.0	175.0	12.0	183.0	0.041025641025641026	4.872109759312358	0.9352380669358249	0.9508281216089707	0.04994888416587887	0.7357913625548517	1.902107234400929	0.4	0.0425531914893617	0.07692307692307691	8.0	180.0	12.0	188.0	0.04	4.929901218179749	0.9414601084426923	0.9510536172004644
species	strmgCAMI2_short_read_sample_62	0.04994888416587887	0.7357913625548517	1.870301870286373	0.4	0.03571428571428571	0.06557377049180328	8.0	216.0	12.0	224.0	0.03389830508474576	5.06562802720679	0.936060484863078	0.9392852295147603	0.04994888416587887	0.7357913625548517	1.879104935088551	0.4	0.034782608695652174	0.064	8.0	222.0	12.0	230.0	0.03305785123966942	5.123062272048646	0.942072003922847	0.9395524675442758
species	strmgCAMI2_short_read_sample_61	0.04994888416587887	0.7357913625548517	1.9098319495907217	0.3	0.045112781954887216	0.0784313725490196	6.0	127.0	14.0	133.0	0.04081632653061224	4.532683953083596	0.9268630591067404	0.9595668585520615	0.04994888416587887	0.7357913625548517	1.9195256644481073	0.3	0.043795620437956206	0.07643312101910828	6.0	131.0	14.0	137.0	0.039735099337748346	4.591064902475487	0.9331468905446466	0.959762832224054
species	strmgCAMI2_short_read_sample_60	0.04994888416587887	0.7357913625548517	1.9242133067969898	0.25	0.03787878787878788	0.06578947368421052	5.0	127.0	15.0	132.0	0.034013605442176874	4.525148006224617	0.9267523192560086	0.9668100340328033	0.04994888416587887	0.7357913625548517	1.9324653698651388	0.3	0.04411764705882353	0.07692307692307693	6.0	130.0	14.0	136.0	0.04	4.583709631649731	0.933041245164317	0.9662326849325699
species	strmgCAMI2_short_read_sample_6	0.04994888416587887	0.7357913625548517	1.8878611478085088	0.4	0.030418250950570342	0.05653710247349824	8.0	255.0	12.0	263.0	0.02909090909090909	5.208940768773521	0.9348163634194641	0.9483282540389503	0.04994888416587887	0.7357913625548517	1.8971357425829791	0.4	0.02952029520295203	0.054982817869415807	8.0	263.0	12.0	271.0	0.028268551236749116	5.271636034774714	0.9410075372065937	0.9485678712914892
species	strmgCAMI2_short_read_sample_59	0.04994888416587887	0.7357913625548517	1.9120385562249809	0.4	0.05714285714285714	0.09999999999999999	8.0	132.0	12.0	140.0	0.05263157894736842	4.6072989296581035	0.9323416256462645	0.9605980091007067	0.04994888416587887	0.7357913625548517	1.9215716407095145	0.4	0.05555555555555555	0.09756097560975609	8.0	136.0	12.0	144.0	0.05128205128205128	4.664871581037538	0.9386412124245233	0.9607858203547573
species	strmgCAMI2_short_read_sample_58	0.04994888416587887	0.7357913625548517	1.9237784055518967	0.45	0.041666666666666664	0.07627118644067796	9.0	207.0	11.0	216.0	0.039647577092511016	5.007842440133693	0.9316433606443141	0.9660332199688285	0.04994888416587887	0.7357913625548517	1.9323578562523898	0.45	0.04054054054054054	0.0743801652892562	9.0	213.0	11.0	222.0	0.03862660944206009	5.064039010663237	0.9373202678462195	0.9661789281261945
species	strmgCAMI2_short_read_sample_57	0.04994888416587887	0.7357913625548517	1.912661420041021	0.35	0.03431372549019608	0.06250000000000001	7.0	197.0	13.0	204.0	0.03225806451612903	4.92632625185047	0.9263285254098719	0.9609491448407197	0.04994888416587887	0.7357913625548517	1.922273655704074	0.35	0.03333333333333333	0.0608695652173913	7.0	203.0	13.0	210.0	0.03139013452914798	4.9881948631918585	0.9328772302663134	0.9611368278520369
species	strmgCAMI2_short_read_sample_56	0.04994888416587887	0.7357913625548517	1.8913521222748884	0.4	0.045454545454545456	0.0816326530612245	8.0	168.0	12.0	176.0	0.0425531914893617	4.832061807977345	0.9345472904692147	0.9501074829523711	0.04994888416587887	0.7357913625548517	1.900680375960791	0.4	0.04419889502762431	0.07960199004975124	8.0	173.0	12.0	181.0	0.04145077720207254	4.8906818874399836	0.9407876657475189	0.9503401879803955
species	strmgCAMI2_short_read_sample_64	0.04994888416587887	0.7357913625548517	1.9134754040314268	0.4	0.05333333333333334	0.09411764705882353	8.0	142.0	12.0	150.0	0.04938271604938271	4.681355220524267	0.9342837675773449	0.9609851021687853	0.04994888416587887	0.7357913625548517	1.9223150835300726	0.4	0.05194805194805195	0.09195402298850576	8.0	146.0	12.0	154.0	0.04819277108433735	4.7354070669910255	0.9401333387020342	0.9611575417650354
species	strmgCAMI2_short_read_sample_75	0.04994888416587887	0.7357913625548517	1.8996284093945333	0.4	0.05333333333333334	0.09411764705882353	8.0	142.0	12.0	150.0	0.04938271604938271	4.673229330407773	0.9326620390659787	0.9540774235196503	0.04994888416587887	0.7357913625548517	1.9085652497751735	0.4	0.05194805194805195	0.09195402298850576	8.0	146.0	12.0	154.0	0.04819277108433735	4.727778243129099	0.93861876739988	0.9542826248875866
species	strmgCAMI2_short_read_sample_76	0.04994888416587887	0.7357913625548517	1.875413503717744	0.3	0.047244094488188976	0.0816326530612245	6.0	121.0	14.0	127.0	0.0425531914893617	4.48499007979011	0.9258498897219354	0.9423907086345809	0.04994888416587887	0.7357913625548517	1.885354087241737	0.3	0.04580152671755725	0.07947019867549668	6.0	125.0	14.0	131.0	0.041379310344827586	4.5446078190304595	0.9321895131100827	0.9426770436208688
species	strmgCAMI2_short_read_sample_77	0.04994888416587887	0.7357913625548517	1.8846142492330882	0.3	0.03529411764705882	0.06315789473684211	6.0	164.0	14.0	170.0	0.03260869565217391	4.723274899959294	0.9196768443802283	0.9464888787999145	0.04994888416587887	0.7357913625548517	1.89345060067268	0.3	0.03428571428571429	0.061538461538461535	6.0	169.0	14.0	175.0	0.031746031746031744	4.779282042175891	0.9253591661505444	0.9467253003363396
species	strmgCAMI2_short_read_sample_96	0.04994888416587887	0.7357913625548517	1.9203174907048532	0.25	0.04032258064516129	0.06944444444444443	5.0	119.0	15.0	124.0	0.03597122302158273	4.458790467479476	0.9250062277056658	0.9639169335944717	0.04994888416587887	0.7357913625548517	1.9281152336660239	0.25	0.03937007874015748	0.06802721088435375	5.0	122.0	15.0	127.0	0.035211267605633804	4.5052064138161105	0.9300232079000282	0.9640576168330125
species	strmgCAMI2_short_read_sample_95	0.04994888416587887	0.7357913625548517	1.8854473625328632	0.4	0.03755868544600939	0.06866952789699571	8.0	205.0	12.0	213.0	0.035555555555555556	5.0229855856229975	0.9368983130130044	0.9469583549593786	0.04994888416587887	0.7357913625548517	1.8943911004929734	0.4	0.0365296803652968	0.06694560669456066	8.0	211.0	12.0	219.0	0.03463203463203463	5.0811963049782545	0.9428704162286722	0.947195550246487
species	strmgCAMI2_short_read_sample_94	0.04994888416587887	0.7357913625548517	1.9197848970349438	0.35	0.046052631578947366	0.08139534883720931	7.0	145.0	13.0	152.0	0.04242424242424243	4.668100175138496	0.9291821642191743	0.9640731589816718	0.04994888416587887	0.7357913625548517	1.9284579119928886	0.35	0.04487179487179487	0.07954545454545454	7.0	149.0	13.0	156.0	0.04142011834319527	4.7212989719135265	0.9349373457650404	0.9642289559964439
species	strmgCAMI2_short_read_sample_93	0.04994888416587887	0.7357913625548517	1.9007955411583632	0.4	0.038461538461538464	0.07017543859649124	8.0	200.0	12.0	208.0	0.03636363636363636	4.9895976778304725	0.9348125677652653	0.9549154156909849	0.04994888416587887	0.7357913625548517	1.9102574160795773	0.4	0.037383177570093455	0.06837606837606837	8.0	206.0	12.0	214.0	0.035398230088495575	5.050647814464045	0.9412356298881962	0.9551287080397881
species	strmgCAMI2_short_read_sample_92	0.04994888416587887	0.7357913625548517	1.9053760410243052	0.3	0.049586776859504134	0.0851063829787234	6.0	115.0	14.0	121.0	0.044444444444444446	4.439096662129561	0.9256235483856402	0.9567591426770663	0.04994888416587887	0.7357913625548517	1.9138862751748191	0.3	0.04838709677419355	0.08333333333333333	6.0	118.0	14.0	124.0	0.043478260869565216	4.489009711823965	0.9312754142527998	0.9569431375874096
species	strmgCAMI2_short_read_sample_91	0.04994888416587887	0.7357913625548517	1.8879697452004194	0.4	0.046511627906976744	0.08333333333333333	8.0	164.0	12.0	172.0	0.043478260869565216	4.828876890522871	0.9381023937518003	0.948624859909253	0.04994888416587887	0.7357913625548517	1.8977522999386276	0.4	0.04519774011299435	0.08121827411167512	8.0	169.0	12.0	177.0	0.042328042328042326	4.889886157225949	0.9446956540792464	0.9488761499693135
species	strmgCAMI2_short_read_sample_90	0.04994888416587887	0.7357913625548517	1.9128262903601836	0.4	0.041025641025641026	0.07441860465116279	8.0	187.0	12.0	195.0	0.03864734299516908	4.928698685929228	0.9347049305029149	0.96109485233858	0.04994888416587887	0.7357913625548517	1.9225687359618788	0.4	0.03980099502487562	0.07239819004524886	8.0	193.0	12.0	201.0	0.03755868544600939	4.991273318894958	0.9411628042185649	0.9612843679809386
species	strmgCAMI2_short_read_sample_9	0.04994888416587887	0.7357913625548517	1.8814084646317348	0.4	0.04938271604938271	0.0879120879120879	8.0	154.0	12.0	162.0	0.04597701149425287	4.748708781869927	0.9333894572146755	0.9445876726596929	0.04994888416587887	0.7357913625548517	1.8896309736824637	0.4	0.04819277108433735	0.08602150537634409	8.0	158.0	12.0	166.0	0.0449438202247191	4.799582808063016	0.9388877686669976	0.9448154868412318
species	strmgCAMI2_short_read_sample_89	0.04994888416587887	0.7357913625548517	1.8978693829392308	0.35	0.03825136612021858	0.06896551724137931	7.0	176.0	13.0	183.0	0.03571428571428571	4.881180293079556	0.936979224029073	0.9529721184264874	0.04994888416587887	0.7357913625548517	1.906342719942077	0.35	0.03723404255319149	0.06730769230769229	7.0	181.0	13.0	188.0	0.03482587064676617	4.935242078519172	0.9424800491538345	0.9531713599710386
species	strmgCAMI2_short_read_sample_88	0.04994888416587887	0.7357913625548517	1.8674486151485887	0.4	0.04819277108433735	0.08602150537634409	8.0	158.0	12.0	166.0	0.0449438202247191	4.794460675123194	0.9378857840864616	0.938384382927858	0.04994888416587887	0.7357913625548517	1.8773807398479017	0.4	0.04678362573099415	0.0837696335078534	8.0	163.0	12.0	171.0	0.04371584699453552	4.856252350819375	0.9444904936803331	0.9386903699239508
species	strmgCAMI2_short_read_sample_87	0.04994888416587887	0.7357913625548517	1.9071515727225097	0.4	0.03375527426160337	0.0622568093385214	8.0	229.0	12.0	237.0	0.0321285140562249	5.123038224524756	0.9369023186093284	0.9579048817665301	0.04994888416587887	0.7357913625548517	1.916190247621611	0.4	0.03278688524590164	0.060606060606060615	8.0	236.0	12.0	244.0	0.03125	5.183164226611237	0.9428789540699899	0.9580951238108061
species	strmgCAMI2_short_read_sample_86	0.04994888416587887	0.7357913625548517	1.8822552730603306	0.45	0.04072398190045249	0.07468879668049792	9.0	212.0	11.0	221.0	0.03879310344827586	5.056114635816627	0.9366362066847383	0.9451809711885041	0.04994888416587887	0.7357913625548517	1.8908321166107092	0.45	0.039647577092511016	0.0728744939271255	9.0	218.0	11.0	227.0	0.037815126050420166	5.112296748498493	0.9423675300278503	0.945416058305354
species	strmgCAMI2_short_read_sample_85	0.04994888416587887	0.7357913625548517	1.91820313886656	0.3	0.044444444444444446	0.07741935483870968	6.0	129.0	14.0	135.0	0.040268456375838924	4.578934333609232	0.9334715261490231	0.9637781234724463	0.04994888416587887	0.7357913625548517	1.9279077667788787	0.3	0.04316546762589928	0.07547169811320754	6.0	133.0	14.0	139.0	0.0392156862745098	4.637369926269007	0.9397901355062613	0.9639538833894392
species	strmgCAMI2_short_read_sample_84	0.04994888416587887	0.7357913625548517	1.9286945047463806	0.3	0.04878048780487805	0.08391608391608392	6.0	117.0	14.0	123.0	0.043795620437956206	4.46030517817228	0.9268774528957328	0.9684156670910017	0.04994888416587887	0.7357913625548517	1.9370967123026301	0.3	0.047619047619047616	0.0821917808219178	6.0	120.0	14.0	126.0	0.04285714285714286	4.509692085555353	0.9324708882402621	0.9685483561513153
species	strmgCAMI2_short_read_sample_83	0.04994888416587887	0.7357913625548517	1.8949652733929465	0.4	0.046511627906976744	0.08333333333333333	8.0	164.0	12.0	172.0	0.043478260869565216	4.806257934073379	0.9337082255693229	0.9520614743175837	0.04994888416587887	0.7357913625548517	1.9045840590378398	0.4	0.04519774011299435	0.08121827411167512	8.0	169.0	12.0	177.0	0.042328042328042326	4.866408242854593	0.9401598667499873	0.9522920295189193
species	strmgCAMI2_short_read_sample_82	0.04994888416587887	0.7357913625548517	1.897082820860278	0.4	0.032	0.059259259259259255	8.0	242.0	12.0	250.0	0.030534351145038167	5.14117203405189	0.931125314573884	0.9531943710370597	0.04994888416587887	0.7357913625548517	1.9068456997615835	0.4	0.031007751937984496	0.05755395683453237	8.0	250.0	12.0	258.0	0.02962962962962963	5.206666455713156	0.9376380966018953	0.953422849880792
species	strmgCAMI2_short_read_sample_81	0.04994888416587887	0.7357913625548517	1.8910877587684616	0.45	0.05113636363636364	0.09183673469387757	9.0	167.0	11.0	176.0	0.0481283422459893	4.807082577164913	0.9297161700486886	0.9500527914184299	0.04994888416587887	0.7357913625548517	1.9005796776911297	0.45	0.049723756906077346	0.08955223880597016	9.0	172.0	11.0	181.0	0.046875	4.866565764884317	0.9361486090335067	0.9502898388455648
