	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
559	0.3148618648536599	0.31510142629529114	0.3148618648536599	0.31510142629529114	0.9911542763348916	0.983442105721842	0.9911542755755036	0.9834421042169392	0.007717918262321454	0.34954853462126895	0.007717918262321454	0.34954853462126895	0.3182905518828493	0.01241307525673842	0.3182905518828493	0.01241307525673842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3148618648536599	0.31510142629529114	0.3148618648536599	0.31510142629529114	0.015070408827151797	0.023974764990126	0.015070408827151797	0.023974764990126	0.4719453141911838	0.4711229709182613	0.4719453141911838	0.4711229709182613	0.058188147922010436	0.06681147523980835	0.058188147922010436	0.06681147523980835	0.3343150377211295	0.3376610598338262	0.3343150377211295	0.3376610598338262	0.9418118520779896	0.9331885247601917	0.9418118520779896	0.9331885247601917	0.9966188232270708	0.9934668467443232	0.9966188223893716	0.9934668451417492	rhimgCAMI2_short_read_sample_17	0.002567245388635065	0.07924376913269778	0.002567245388635065	0.07924376913269778	0.0890136958390864	0.003298872654624441	0.0890136958390864	0.003298872654624441	Kraken 0.10.5-beta	1.9464780489681808	1.9392216676685097	1.9464780489681808	1.9392216676685097	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
560	0.6819415335487781	0.6825538364525436	0.6819415335487781	0.6825538364525436	0.9994105424891072	0.9991038314897206	0.0	0.4420117220733852	0.1824207107498408	0.24635019973459124	0.1824207107498408	0.24635019973459124	0.9984373671352824	0.4194299921358153	0.9984373671352824	0.4194299921358153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6819415335487781	0.6825538364525436	0.6819415335487781	0.6825538364525436	0.3084801765140426	0.3103927199968381	0.3084801765140426	0.3103927199968381	0.8103837878700608	0.8105272855849389	0.8103837878700608	0.8105272855849389	0.0015626328647174725	0.002437661023705462	0.0015626328647174725	0.002437661023705462	0.6830088255865316	0.6842217371126753	0.6830088255865316	0.6842217371126753	0.9984373671352824	0.9975623389762944	0.9984373671352824	0.9975623389762944	1.0051597284626457	1.0079305573729511	0.996879609493436	0.9952490073905208	rhimgCAMI2_short_read_sample_17	0.1824207107498408	0.2416814513280237	0.1824207107498408	0.2416814513280237		0.25076814581325674		0.25076814581325674	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
561	0.6718074768340041	0.6726492475678704	0.6718074768340041	0.6726492475678704	0.9922473400412114	0.9913279625646976	0.9596257297158424	0.9550008307940084	0.03901125350452394	0.3866236877484896	0.03901125350452394	0.3866236877484896	0.9786058445536558	0.08586121517265699	0.9786058445536558	0.08586121517265699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6718074768340041	0.6726492475678704	0.6718074768340041	0.6726492475678704	0.07503144504104778	0.1405165728656491	0.07503144504104778	0.1405165728656491	0.800294511364391	0.7996914277058889	0.800294511364391	0.7996914277058889	0.010447988807001264	0.014103978405666571	0.010447988807001264	0.014103978405666571	0.6789006229435848	0.6822719970814988	0.6789006229435848	0.6822719970814988	0.9895520111929988	0.9858960215943334	0.9895520111929988	0.9858960215943334	1.03052899528875	1.035088499397261	0.9809361953480856	0.9786509388999002	rhimgCAMI2_short_read_sample_17	0.02389934478875334	0.13851846499007586	0.02389934478875334	0.13851846499007586	0.008807569251449723	0.039378083350943366	0.008807569251449723	0.039378083350943366	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
562	0.6633721660261876	0.6644276667484299	0.6633721660261876	0.6644276667484299	0.9743337736193308	0.972776386368283	0.9496042196585416	0.9463829451933804	0.035503841132913085	0.4192494580428216	0.035503841132913085	0.4192494580428216	0.978331161380703	0.096488230850836	0.978331161380703	0.096488230850836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6633721660261876	0.6644276667484299	0.6633721660261876	0.6644276667484299	0.0685210395043001	0.15687291955917065	0.0685210395043001	0.15687291955917065	0.7903413093457359	0.7894798855630557	0.7903413093457359	0.7894798855630557	0.022581148713268332	0.02748209930783629	0.022581148713268332	0.02748209930783629	0.6786979452594816	0.6832035341205971	0.6786979452594816	0.6832035341205971	0.9774188512867316	0.9725179006921636	0.9774188512867316	0.9725179006921636	1.0310370473462294	1.0339380050479077	0.9799250724137548	0.978783443893168	rhimgCAMI2_short_read_sample_17	0.016397243971875357	0.09687811189428104	0.016397243971875357	0.09687811189428104	0.004880894615191045	0.030335040851424636	0.004880894615191045	0.030335040851424636	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
563	0.6519225064030757	0.6525435618291822	0.6519225064030757	0.6525435618291822	0.9809941883662	0.9778398624848292	0.9639883948512912	0.9578162394348051	0.03887663160522821	0.3324837053316226	0.03887663160522821	0.3324837053316226	0.5235326355972313	0.06482868443318575	0.5235326355972313	0.06482868443318575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6519225064030757	0.6525435618291822	0.6519225064030757	0.6525435618291822	0.07237855630889126	0.10850142994473136	0.07237855630889126	0.10850142994473136	0.7808056583824977	0.7785740225992445	0.7808056583824977	0.7785740225992445	0.02679448970465148	0.03506016311351368	0.02679448970465148	0.03506016311351368	0.6698713678729893	0.6762531060327092	0.6698713678729893	0.6762531060327092	0.9732055102953484	0.9649398368864864	0.9732055102953484	0.9649398368864864	1.0209197592063632	1.0254778330662908	0.9860064994258516	0.9837562776583608	rhimgCAMI2_short_read_sample_17	0.011532974349298628	0.06313316229140976	0.011532974349298628	0.06313316229140976	0.09595553593867054	0.015580687281075985	0.09595553593867054	0.015580687281075985	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
564	0.6423342096958989	0.6426129751848405	0.6423342096958989	0.6426129751848405	0.9803734141472136	0.9771497318889846	0.9668689635314508	0.9612726116657772	0.030952469369546695	0.3227574177359228	0.030952469369546695	0.3227574177359228	0.4282657497266689	0.04238429832996625	0.4282657497266689	0.04238429832996625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6423342096958989	0.6426129751848405	0.6423342096958989	0.6426129751848405	0.05773238930515207	0.07492897184642902	0.05773238930515207	0.07492897184642902	0.7706652838358241	0.7679509715475812	0.7706652838358241	0.7679509715475812	0.0369228477618061	0.04597113947782572	0.0369228477618061	0.04597113947782572	0.6669602826763281	0.6735781293168797	0.6669602826763281	0.6735781293168797	0.963077152238194	0.9540288605221744	0.963077152238194	0.9540288605221744	1.0163967913228442	1.0199101384158509	0.9886388443964824	0.98686354169115	rhimgCAMI2_short_read_sample_17	0.006933394120404606	0.05208269966040985	0.006933394120404606	0.05208269966040985	0.06663793136272528	0.008464311672967455	0.06663793136272528	0.008464311672967455	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
565	0.6296379369534851	0.6296546192336104	0.6296379369534851	0.6296546192336104	0.9801172643527656	0.9771769059695125	0.9670205773810082	0.9620604528942084	0.017729039056207988	0.29059015777239816	0.017729039056207988	0.29059015777239816	0.15310068286706274	0.019336687891342862	0.15310068286706274	0.019336687891342862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6296379369534851	0.6296546192336104	0.6296379369534851	0.6296546192336104	0.03177817016293484	0.03626049994544457	0.03177817016293484	0.03626049994544457	0.7570268630714431	0.7540105976735642	0.7570268630714431	0.7540105976735642	0.050963123870118254	0.0604244352793929	0.050963123870118254	0.0604244352793929	0.6634493904189611	0.6701479294226272	0.6634493904189611	0.6701479294226272	0.9490368761298816	0.9395755647206072	0.9490368761298816	0.9395755647206072	1.0146452993505275	1.0174468354726711	0.9885144722526664	0.986936582600902	rhimgCAMI2_short_read_sample_17	0.0031465625739501572	0.04028076409210726	0.0031465625739501572	0.04028076409210726	0.023505071839867636	0.003168919062865879	0.023505071839867636	0.003168919062865879	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
566	0.3270798580927096	0.3270820239997181	0.3270798580927096	0.3270820239997181	0.7831163896274402	0.779552754186485	0.7831163043744857	0.7795526668286402	0.005892349769228581	0.20261080092062828	0.005892349769228581	0.20261080092062828	0.022974838409482858	0.005378598367355017	0.022974838409482858	0.005378598367355017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3270798580927096	0.3270820239997181	0.3270798580927096	0.3270820239997181	0.009379215111779764	0.010479016014958464	0.009379215111779764	0.010479016014958464	0.42101290921306667	0.4195066059507585	0.42101290921306667	0.4195066059507585	0.40936423539809297	0.4152622283883815	0.40936423539809297	0.4152622283883815	0.553775910121467	0.5593653084838944	0.553775910121467	0.5593653084838944	0.590635764601907	0.5847377716116186	0.590635764601907	0.5847377716116186	0.9466538858024304	0.9464757887814564	0.9466538822896456	0.9464757852921624	rhimgCAMI2_short_read_sample_17	0.001147782704769867	0.034887212227437917	0.001147782704769867	0.034887212227437917	0.00437423227841465	0.0009975706940281435	0.00437423227841465	0.0009975706940281435	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
567	0.31613555125147297	0.3161761591254982	0.31613555125147297	0.3161761591254982	0.985271983589035	0.9782752675966015	0.9852719822799966	0.9782752655568809	0.00795827327484923	0.35318877516487235	0.00795827327484923	0.35318877516487235	0.23425590603439586	0.009269688890235842	0.23425590603439586	0.009269688890235842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31613555125147297	0.3161761591254982	0.31613555125147297	0.3161761591254982	0.015393586963287806	0.0180652427242204	0.015393586963287806	0.0180652427242204	0.4726030906341959	0.47147685283794105	0.4726030906341959	0.47147685283794105	0.06426693216668644	0.07338424747282457	0.06426693216668644	0.07338424747282457	0.337848006145047	0.3412160415611168	0.337848006145047	0.3412160415611168	0.9357330678333136	0.9266157525271754	0.9357330678333136	0.9266157525271754	0.994247351506034	0.9912597493429584	0.9942473500956972	0.9912597472213232	rhimgCAMI2_short_read_sample_17	0.002291698724034643	0.08004923344953215	0.002291698724034643	0.08004923344953215	0.05960599475981501	0.0024680325288480363	0.05960599475981501	0.0024680325288480363	Kraken 2.0.8-beta	1.8075522530226698	1.803744324562108	1.8075522530226698	1.803744324562108	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
568	0.8125140777088926	0.8125140777088926	0.8125140777088926	0.8125140777088926	0.9999811700534872	0.9999809255781592	0.0	0.019809487716946662	0.21734912490017105	0.2897988332002281	0.21734912490017105	0.2897988332002281	0.9998402552584132	0.4999201276292066	0.9998402552584132	0.4999201276292066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125140777088926	0.8125140777088926	0.8125140777088926	0.8125140777088926	0.35707574854467833	0.36690589150370895	0.35707574854467833	0.36690589150370895	0.8964960858701668	0.8964945913638463	0.8964960858701668	0.8964945913638463	0.0001597447415868647	0.00016346258677535364	0.0001597447415868647	0.00016346258677535364	0.8126438932976296	0.8126469150757659	0.8126438932976296	0.8126469150757659	0.9998402552584132	0.9998365374132246	0.9998402552584132	0.9998365374132246	1.0023909145859795	1.0024222198628578	0.999680561541713	0.9996763994165184	rhimgCAMI2_short_read_sample_17	0.21734912490017105	0.2897988332002281	0.21734912490017105	0.2897988332002281		0.4999201276292066		0.4999201276292066	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
569	0.8112424548119761	0.812350612514754	0.8112424548119761	0.812350612514754	0.9999819271483	0.9999790276626372	0.9997489376071859	0.9997049878386944	0.15500240056473294	0.5122457771709351	0.15500240056473294	0.5122457771709351	0.999820405579004	0.3528894049211805	0.999820405579004	0.3528894049211805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8112424548119761	0.812350612514754	0.8112424548119761	0.812350612514754	0.2683953974131359	0.4178910099161631	0.2683953974131359	0.4178910099161631	0.8957414526594186	0.8964039414287863	0.8957414526594186	0.8964039414287863	0.00011002786677349882	0.0001414157689815232	0.00011002786677349882	0.0001414157689815232	0.8113317239108037	0.8124655079493317	0.8113317239108037	0.8124655079493317	0.9998899721332264	0.9998585842310184	0.9998899721332264	0.9998585842310184	1.0008700591034063	1.0010481288280604	0.9998804347693484	0.999859289054442	rhimgCAMI2_short_read_sample_17	0.08431868031219321	0.16326224635130668	0.08431868031219321	0.16326224635130668	5.4478797763079185e-05	0.13133936868246202	5.4478797763079185e-05	0.13133936868246202	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
570	0.8156699089702109	0.8172152593648161	0.8156699089702109	0.8172152593648161	0.9998343516167916	0.9998325521636676	0.9993211080543832	0.9993017851856184	0.12394808509429645	0.6084691585614858	0.12394808509429645	0.6084691585614858	0.9996683473906308	0.41080397061516505	0.9996683473906308	0.41080397061516505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8156699089702109	0.8172152593648161	0.8156699089702109	0.8172152593648161	0.22055031202137704	0.4904701971999221	0.22055031202137704	0.4904701971999221	0.8983522533993237	0.8992757733489172	0.8983522533993237	0.8992757733489172	0.00031196134661726216	0.0003439561867388808	0.00031196134661726216	0.0003439561867388808	0.8159244458590791	0.8174964423237904	0.8159244458590791	0.8174964423237904	0.9996880386533828	0.9996560438132612	0.9996880386533828	0.9996560438132612	1.001940980429327	1.0020560231729745	0.9997293294470752	0.9997222879073101	rhimgCAMI2_short_read_sample_17	0.05276151301517317	0.10783965381105838	0.05276151301517317	0.10783965381105838	0.00010510448885707124	0.092416526080054	0.00010510448885707124	0.092416526080054	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
571	0.8041507501505717	0.8117428044129662	0.8041507501505717	0.8117428044129662	0.99992042698104	0.9998732336719732	0.9997008625863824	0.9994845600327952	0.06904941885415207	0.5366539936840926	0.06904941885415207	0.5366539936840926	0.9989414676438764	0.350563447743166	0.9989414676438764	0.350563447743166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8041507501505717	0.8117428044129662	0.8041507501505717	0.8117428044129662	0.12917025544346866	0.42409282208967775	0.12917025544346866	0.42409282208967775	0.8913828873992704	0.8959354138840667	0.8913828873992704	0.8959354138840667	0.00015677557583837487	0.00038632317697884217	0.00015677557583837487	0.00038632317697884217	0.8042768411154709	0.812056520667917	0.8042768411154709	0.812056520667917	0.9998432244241616	0.9996136768230212	0.9998432244241616	0.9996136768230212	1.0007531947142394	1.0014910701027913	0.9998812023539604	0.99979773820464	rhimgCAMI2_short_read_sample_17	0.027543204958156795	0.0773352230238925	0.027543204958156795	0.0773352230238925	0.0009283011489354002	0.059229821061322914	0.0009283011489354002	0.059229821061322914	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
572	0.78520661438556	0.7917025958346532	0.78520661438556	0.7917025958346532	0.9998395568214976	0.9997591642083784	0.9995563154498958	0.9993080137775946	0.056322254631710075	0.4930733133801651	0.056322254631710075	0.4930733133801651	0.9991633761048524	0.2463287842816669	0.9991633761048524	0.2463287842816669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78520661438556	0.7917025958346532	0.78520661438556	0.7917025958346532	0.10663363374901737	0.3285307148322934	0.10663363374901737	0.3285307148322934	0.8795541573936975	0.8834867787647319	0.8795541573936975	0.8834867787647319	0.0003290530456815377	0.0006567004988949909	0.0003290530456815377	0.0006567004988949909	0.7854650740604561	0.7922228489748109	0.7854650740604561	0.7922228489748109	0.9996709469543184	0.9993432995011049	0.9996709469543184	0.9993432995011049	1.0007376245898651	1.001255160981404	0.9998372773444676	0.9997491327488316	rhimgCAMI2_short_read_sample_17	0.017105884178515836	0.06231384170259354	0.017105884178515836	0.06231384170259354	0.0003385294364310549	0.037909824688552085	0.0003385294364310549	0.037909824688552085	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
573	0.7929555714049253	0.7994031643468908	0.7929555714049253	0.7994031643468908	0.9998693826016304	0.9995614485413028	0.9996567814275509	0.9988067828433552	0.029443302154654964	0.4638431630235748	0.029443302154654964	0.4638431630235748	0.9572161863330344	0.14326568877860515	0.9572161863330344	0.14326568877860515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7929555714049253	0.7994031643468908	0.7929555714049253	0.7994031643468908	0.05712934549431777	0.21891563609575648	0.05712934549431777	0.21891563609575648	0.8840427449918834	0.8875681161268968	0.8840427449918834	0.8875681161268968	0.0012278339062263832	0.002409111225128102	0.0012278339062263832	0.002409111225128102	0.7939303860521034	0.8013336662773928	0.7939303860521034	0.8013336662773928	0.9987721660937736	0.997590888774872	0.9987721660937736	0.997590888774872	1.0005136257580367	1.001945197534082	0.9998736663268858	0.9995661263956742	rhimgCAMI2_short_read_sample_17	0.007648781162292481	0.04716079951974442	0.007648781162292481	0.04716079951974442	0.041731059040235816	0.01811585503894862	0.041731059040235816	0.01811585503894862	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
574	0.6852594242652069	0.6861555224020863	0.6852594242652069	0.6861555224020863	0.9907097152986041	0.9879185437423708	0.9863875820395396	0.98229395656812	0.011733838275095623	0.42021570007159004	0.011733838275095623	0.42021570007159004	0.3474849416461059	0.02609430984775587	0.3474849416461059	0.02609430984775587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6852594242652069	0.6861555224020863	0.6852594242652069	0.6861555224020863	0.02270110771603229	0.04913731906905373	0.02270110771603229	0.04913731906905373	0.7833659409068514	0.7810253965456299	0.7833659409068514	0.7810253965456299	0.08574259501246984	0.09366159900140847	0.08574259501246984	0.09366159900140847	0.7495257030754411	0.757063279726523	0.7495257030754411	0.757063279726523	0.9142574049875302	0.9063384009985916	0.9142574049875302	0.9063384009985916	1.0042664590046713	1.0057089998265458	0.9958755826630064	0.9947035329615072	rhimgCAMI2_short_read_sample_17	0.0019827124853824298	0.04127986060704683	0.0019827124853824298	0.04127986060704683	0.043398982541611036	0.003116453540103121	0.043398982541611036	0.003116453540103121	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
575	0.9447879668613064	0.9524789481109752	0.9447879668613064	0.9524789481109752	0.9999995705279868	0.9998515263647264	0.9999995705279404	0.9998515263483502	0.03188631782494595	0.7966890570905658	0.03188631782494595	0.7966890570905658	0.9999986462081644	0.18539321279353366	0.9999986462081644	0.18539321279353366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9447879668613064	0.9524789481109752	0.9447879668613064	0.9524789481109752	0.061801994929516324	0.3007909793726382	0.061801994929516324	0.3007909793726382	0.9716101723620024	0.9756134224354258	0.9716101723620024	0.9756134224354258	1.7651306560839683e-07	0.00010031524898579391	1.7651306560839683e-07	0.00010031524898579391	0.9447881336287564	0.952574505859708	0.9447881336287564	0.952574505859708	0.9999998234869344	0.9998996847510142	0.9999998234869344	0.9998996847510142	0.9999997875794294	0.9999268029303388	0.9999997875794108	0.9999268029239738	rhimgCAMI2_short_read_sample_17	0.012883569542143964	0.058360519681773776	0.012883569542143964	0.058360519681773776	1.353791835560318e-06	0.029210179694753542	1.353791835560318e-06	0.029210179694753542	Ganon 0.3.1	1.0264979133981162	0.9973975568672118	1.0264979133981162	0.9973975568672118	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	strain
576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999992	0.9999999999999992	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
577	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
578	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
579	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
580	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
582	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002	1.0	1.0	rhimgCAMI2_short_read_sample_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
