	Accuracy (bp)	Accuracy (bp) (unfiltered)	Accuracy (seq)	Accuracy (seq) (unfiltered)	Adjusted Rand index (bp)	Adjusted Rand index (bp) (unfiltered)	Adjusted Rand index (seq)	Adjusted Rand index (seq) (unfiltered)	Average completeness (bp)	Average completeness (bp) (unfiltered)	Average completeness (seq)	Average completeness (seq) (unfiltered)	Average purity (bp)	Average purity (bp) (unfiltered)	Average purity (seq)	Average purity (seq) (unfiltered)	CAMI 1 F1 score (bp)	CAMI 1 F1 score (bp) (unfiltered)	CAMI 1 F1 score (seq)	CAMI 1 F1 score (seq) (unfiltered)	CAMI 1 average completeness (bp)	CAMI 1 average completeness (bp) (unfiltered)	CAMI 1 average completeness (seq)	CAMI 1 average completeness (seq) (unfiltered)	CAMI 1 std error of av. completeness (bp)	CAMI 1 std error of av. completeness (bp) (unfiltered)	CAMI 1 std error of av. completeness (seq)	CAMI 1 std error of av. completeness (seq) (unfiltered)	Completeness (bp)	Completeness (bp) (unfiltered)	Completeness (seq)	Completeness (seq) (unfiltered)	F1 score (bp)	F1 score (bp) (unfiltered)	F1 score (seq)	F1 score (seq) (unfiltered)	F1 score for sample (bp)	F1 score for sample (bp) (unfiltered)	F1 score for sample (seq)	F1 score for sample (seq) (unfiltered)	Misclassification rate (bp)	Misclassification rate (bp) (unfiltered)	Misclassification rate (seq)	Misclassification rate (seq) (unfiltered)	Percentage of binned bp	Percentage of binned bp (unfiltered)	Percentage of binned sequences	Percentage of binned sequences (unfiltered)	Purity (bp)	Purity (bp) (unfiltered)	Purity (seq)	Purity (seq) (unfiltered)	Rand index (bp)	Rand index (bp) (unfiltered)	Rand index (seq)	Rand index (seq) (unfiltered)	Sample	Std error of av. completeness (bp)	Std error of av. completeness (bp) (unfiltered)	Std error of av. completeness (seq)	Std error of av. completeness (seq) (unfiltered)	Std error of av. purity (bp)	Std error of av. purity (bp) (unfiltered)	Std error of av. purity (seq)	Std error of av. purity (seq) (unfiltered)	Tool	UniFrac (bp)	UniFrac (bp) (unfiltered)	UniFrac (seq)	UniFrac (seq) (unfiltered)	avg_precision_bp_var	avg_precision_bp_var (unfiltered)	avg_recall_bp_var	avg_recall_bp_var (unfiltered)	avg_recall_bp_var_cami1	avg_recall_bp_var_cami1 (unfiltered)	binning type	rank
23	0.9329973765680448	0.940646936907656	0.9329973765680448	0.940646936907656	0.9996747176237608	0.9992500787480592	0.9996747176065568	0.9992500787070656	0.03083215485463332	0.6484075699302595	0.03083215485463332	0.6484075699302595	0.9999031159481891	0.06473801835209295	0.9999031159481891	0.06473801835209295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9329973765680448	0.940646936907656	0.9329973765680448	0.940646936907656	0.059819758930986434	0.11772244504206768	0.059819758930986434	0.11772244504206768	0.965296139025476	0.9692162155676198	0.965296139025476	0.9692162155676198	8.865206111208224e-05	0.0004247378162121063	8.865206111208224e-05	0.0004247378162121063	0.9330800960417416	0.94104663500036	0.9330800960417416	0.94104663500036	0.999911347938888	0.999575262183788	0.999911347938888	0.999575262183788	0.9998441206883304	0.9996377261587416	0.9998441206758628	0.9996377261300108	strmgCAMI2_short_read_sample_0	0.02162246902269691	0.19990006275385586	0.02162246902269691	0.19990006275385586	1.8228391315711075e-05	0.02950559373380861	1.8228391315711075e-05	0.02950559373380861	Kraken 0.10.5-beta	1.1473578042461186	1.1233555556070995	1.1473578042461186	1.1233555556070995	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
24	0.9308641006950691	0.9385113319668468	0.9308641006950691	0.9385113319668468	0.9997092672068773	0.9983307890604296	0.9997092671901562	0.998330788961338	0.021051457441150112	0.6988919201945798	0.021051457441150112	0.6988919201945798	0.9993165036435694	0.039412146071994926	0.9993165036435694	0.039412146071994926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9308641006950691	0.9385113319668468	0.9308641006950691	0.9385113319668468	0.041234279493306936	0.07461649395088217	0.041234279493306936	0.07461649395088217	0.9641308085964978	0.9678663777857688	0.9641308085964978	0.9678663777857688	0.0001366255049716214	0.0008829315470906262	0.0001366255049716214	0.0008829315470906262	0.930991297851262	0.9393407055092072	0.930991297851262	0.9393407055092072	0.9998633744950284	0.9991170684529094	0.9998633744950284	0.9991170684529094	0.9998585671812344	0.9991828687643642	0.999858567169897	0.9991828686994428	strmgCAMI2_short_read_sample_0	0.012063809959723662	0.1708576343340794	0.012063809959723662	0.1708576343340794	0.0006140971374011513	0.016319772125978432	0.0006140971374011513	0.016319772125978432	Kraken 0.10.5-beta	1.1473578042461186	1.1233555556070995	1.1473578042461186	1.1233555556070995	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
25	0.9289018087447442	0.9303691223462346	0.9289018087447442	0.9303691223462346	0.9998784584433408	0.9962249420433176	0.99987845843543	0.9962249417956641	0.015023965427695268	0.6983134399469406	0.015023965427695268	0.6983134399469406	0.9929379472897188	0.03145532209829621	0.9929379472897188	0.03145532209829621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9289018087447442	0.9303691223462346	0.9289018087447442	0.9303691223462346	0.029600057707953736	0.0601989981526193	0.029600057707953736	0.0601989981526193	0.9629838108375371	0.9629579207063894	0.9629838108375371	0.9629579207063894	0.0003379484571173208	0.0020873797209108873	0.0003379484571173208	0.0020873797209108873	0.9292158358027826	0.9323152182262568	0.9292158358027826	0.9323152182262568	0.9996620515428828	0.9979126202790892	0.9996620515428828	0.9979126202790892	0.9999398979846204	0.9981311070390729	0.9999398979797912	0.9981311068894098	strmgCAMI2_short_read_sample_0	0.0069065801051388966	0.12778120225285092	0.0069065801051388966	0.12778120225285092	0.006777362275774363	0.010336178231670164	0.006777362275774363	0.010336178231670164	Kraken 0.10.5-beta	1.1473578042461186	1.1233555556070995	1.1473578042461186	1.1233555556070995	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
26	0.5736166742470246	0.5745288412669799	0.5736166742470246	0.5745288412669799	0.9578119502621164	0.9481548731464556	0.9578119338390568	0.9481548528513336	0.007191754214004728	0.5492976202021775	0.007191754214004728	0.5492976202021775	0.7040053852568957	0.013412986686588349	0.7040053852568957	0.013412986686588349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5736166742470246	0.5745288412669799	0.5736166742470246	0.5745288412669799	0.014238059787107628	0.026186539143033743	0.014238059787107628	0.026186539143033743	0.7227443515496402	0.7213756959616767	0.7227443515496402	0.7213756959616767	0.023347567896983223	0.03093617283089312	0.023347567896983223	0.03093617283089312	0.5873293869876114	0.5928699690972177	0.5873293869876114	0.5928699690972177	0.9766524321030168	0.9690638271691068	0.9766524321030168	0.9690638271691068	0.9837119998663724	0.9801259299912524	0.9837119976234144	0.9801259272800468	strmgCAMI2_short_read_sample_0	0.0026482991007621536	0.1017166527658991	0.0026482991007621536	0.1017166527658991	0.13435384542765072	0.004016750474165161	0.13435384542765072	0.004016750474165161	Kraken 0.10.5-beta	1.1473578042461186	1.1233555556070995	1.1473578042461186	1.1233555556070995	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
27	0.463620512227177	0.4636532668680289	0.463620512227177	0.4636532668680289	0.937225991569302	0.9284638623719064	0.9372259647433541	0.9284638315635813	0.0033707503461239572	0.3710526809420093	0.0033707503461239572	0.3710526809420093	0.14627500256596146	0.005228950760349242	0.14627500256596146	0.005228950760349242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463620512227177	0.4636532668680289	0.463620512227177	0.4636532668680289	0.006589649300881403	0.0103125745966578	0.006589649300881403	0.0103125745966578	0.620292567457486	0.6182755547539494	0.620292567457486	0.6182755547539494	0.06309886464656644	0.07237299726216763	0.06309886464656644	0.07237299726216763	0.494844647671691	0.4998272640830697	0.494844647671691	0.4998272640830697	0.9369011353534336	0.9276270027378324	0.9369011353534336	0.9276270027378324	0.9748621259207241	0.9715794473013988	0.9748621218092124	0.9715794426993158	strmgCAMI2_short_read_sample_0	0.001079410504232552	0.08525508873343225	0.001079410504232552	0.08525508873343225	0.03924606497317208	0.0014573886893331665	0.03924606497317208	0.0014573886893331665	Kraken 0.10.5-beta	1.1473578042461186	1.1233555556070995	1.1473578042461186	1.1233555556070995	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
28	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1									Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
29	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
31	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
32	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
33	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
34	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	strmgCAMI2_short_read_sample_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gold standard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
35	0.9794550185357522	0.9794550185357522	0.9794550185357522	0.9794550185357522	0.0	0.0	0.0	0.0	0.4897275092678761	0.9794550185357522	0.4897275092678761	0.9794550185357522	1.0	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9794550185357522	0.9794550185357522	0.9794550185357522	0.9794550185357522	0.6574725998159916	0.6620377140665888	0.6574725998159916	0.6620377140665888	0.989620889956143	0.9896208148416338	0.989620889956143	0.9896208148416338	0.0	1.5339672498893012e-07	0.0	1.5339672498893012e-07	0.9794550185357522	0.9794551687809674	0.9794550185357522	0.9794551687809674	1.0	0.9999998466032751	1.0	0.9999998466032751	1.0	0.9999996932065968	1.0	0.9999996932065734	strmgCAMI2_short_read_sample_1	0.4897275092678761		0.4897275092678761			0.5		0.5	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
36	0.9329093513523422	0.9371277862599549	0.9329093513523422	0.9371277862599549	0.9998431173489809	0.9998272952011134	0.9998431173377476	0.9998272951885671	0.2717589640000309	0.8661938546337626	0.2717589640000309	0.8661938546337626	0.999924030401798	0.3998882474807984	0.999924030401798	0.3998882474807984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9329093513523422	0.9371277862599549	0.9329093513523422	0.9371277862599549	0.4273680151059151	0.5471694796563685	0.4273680151059151	0.5471694796563685	0.965266768982876	0.967511772569378	0.965266768982876	0.967511772569378	5.056719808926857e-05	6.797327111429663e-05	5.056719808926857e-05	6.797327111429663e-05	0.93295652834992	0.9371914902312064	0.93295652834992	0.9371914902312064	0.9999494328019108	0.9999320267288856	0.9999494328019108	0.9999320267288856	0.9999217984470136	0.9999138289034236	0.9999217984407588	0.9999138288965624	strmgCAMI2_short_read_sample_1	0.13860609846408067	0.045366383843274766	0.13860609846408067	0.045366383843274766	3.3035509240917573e-05	0.16325371052998966	3.3035509240917573e-05	0.16325371052998966	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
37	0.8914449773475289	0.8958982455265239	0.8914449773475289	0.8958982455265239	0.9998874592958537	0.9997895930162244	0.9998874592870152	0.9997895929994404	0.12700038535869174	0.6926184146316995	0.12700038535869174	0.6926184146316995	0.99993089972641	0.2355431779019363	0.99993089972641	0.2355431779019363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8914449773475289	0.8958982455265239	0.8914449773475289	0.8958982455265239	0.2253759590811741	0.3515369387574381	0.2253759590811741	0.3515369387574381	0.9425901379768808	0.9450385652433072	0.9425901379768808	0.9450385652433072	3.876297569549436e-05	0.00011754629076898836	3.876297569549436e-05	0.00011754629076898836	0.8914795337470285	0.8960035674223901	0.8914795337470285	0.8960035674223901	0.9999612370243044	0.999882453709231	0.9999612370243044	0.999882453709231	0.9999437867539532	0.9998948453948789	0.999943786749248	0.9998948453861216	strmgCAMI2_short_read_sample_1	0.06960024921122117	0.16280358380902413	0.06960024921122117	0.16280358380902413	3.436307816802003e-05	0.09424520949336797	3.436307816802003e-05	0.09424520949336797	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
38	0.8738802599723008	0.8783333779060805	0.8738802599723008	0.8783333779060805	0.9999391393021558	0.9996823250494322	0.9999391392969641	0.9996823250219148	0.07485123228398766	0.719010167051342	0.07485123228398766	0.719010167051342	0.9997913108826462	0.1265053179362951	0.9997913108826462	0.1265053179362951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8738802599723008	0.8783333779060805	0.8738802599723008	0.8783333779060805	0.1392753564843477	0.21515539667162606	0.1392753564843477	0.21515539667162606	0.9326821852853476	0.9351465517744711	0.9326821852853476	0.9351465517744711	3.1633904944206044e-05	0.0001823136907148637	3.1633904944206044e-05	0.0001823136907148637	0.8739079050919005	0.8784935393055006	0.8739079050919005	0.8784935393055006	0.9999683660950558	0.9998176863092852	0.9999683660950558	0.9998176863092852	0.9999695696574176	0.9998411777342928	0.9999695696548192	0.9998411777208022	strmgCAMI2_short_read_sample_1	0.03620355799772866	0.13547781397064074	0.03620355799772866	0.13547781397064074	0.00019632442084932707	0.0487689359182654	0.00019632442084932707	0.0487689359182654	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
39	0.8650719515102396	0.8688094472054387	0.8650719515102396	0.8688094472054387	0.9999441047231872	0.9995331647294078	0.999944104718002	0.99953316468554	0.05721369787971181	0.7978947804838612	0.05721369787971181	0.7978947804838612	0.999659082579148	0.09873091524272068	0.999659082579148	0.09873091524272068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8650719515102396	0.8688094472054387	0.8650719515102396	0.8688094472054387	0.10823288060945496	0.17571854636783382	0.10823288060945496	0.17571854636783382	0.9276395423659128	0.9296383054686326	0.9276395423659128	0.9296383054686326	3.664957284055248e-05	0.00037382911319294715	3.664957284055248e-05	0.00037382911319294715	0.8651036571897384	0.869134354930588	0.8651036571897384	0.869134354930588	0.9999633504271594	0.9996261708868069	0.9999633504271594	0.9996261708868069	0.9999720846053979	0.9997670073783644	0.9999720846029784	0.9997670073582626	strmgCAMI2_short_read_sample_1	0.022724636885812114	0.04311140455730752	0.022724636885812114	0.04311140455730752	0.0002194409596788588	0.0314162777815473	0.0002194409596788588	0.0314162777815473	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
40	0.5959406903815331	0.5982696832523771	0.5959406903815331	0.5982696832523771	0.9974258689777392	0.9964069681157276	0.9974258681236228	0.9964069669126028	0.03735648462620846	0.6178192993308483	0.03735648462620846	0.6178192993308483	0.9958213497315356	0.07834531832928042	0.9958213497315356	0.07834531832928042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5959406903815331	0.5982696832523771	0.5959406903815331	0.5982696832523771	0.07201158155860206	0.13905690823166492	0.07201158155860206	0.13905690823166492	0.7463639291804988	0.7478163904719831	0.7463639291804988	0.7478163904719831	0.0016358873222098724	0.0029575061787451284	0.0016358873222098724	0.0029575061787451284	0.5969171796280961	0.6000443180304731	0.5969171796280961	0.6000443180304731	0.99836411267779	0.9970424938212548	0.99836411267779	0.9970424938212548	0.9988719427350252	0.9984334240118036	0.9988719425554182	0.9984334237636758	strmgCAMI2_short_read_sample_1	0.013403889222564486	0.07929404865488066	0.013403889222564486	0.07929404865488066	0.002270065105851237	0.02178135819467057	0.002270065105851237	0.02178135819467057	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	genus
41	0.363996050923514	0.3647004755969908	0.363996050923514	0.3647004755969908	0.9657357557026712	0.9611053851010178	0.965735734723742	0.9611053609732708	0.005561328173425121	0.29114194476772626	0.005561328173425121	0.29114194476772626	0.6806969205829871	0.01988001957314984	0.6806969205829871	0.01988001957314984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363996050923514	0.3647004755969908	0.363996050923514	0.3647004755969908	0.011032520101177194	0.037218641923332685	0.011032520101177194	0.037218641923332685	0.5303804145190285	0.5299768707807371	0.5303804145190285	0.5299768707807371	0.023051829663979676	0.030794995124856724	0.023051829663979676	0.030794995124856724	0.3725848125579865	0.3762882710701364	0.3725848125579865	0.3762882710701364	0.9769481703360204	0.9692050048751432	0.9769481703360204	0.9692050048751432	0.9857566317898214	0.9839856629081876	0.985756628146455	0.9839856588521352	strmgCAMI2_short_read_sample_1	0.0018482717708126605	0.060211951715668025	0.0018482717708126605	0.060211951715668025	0.11710885367929667	0.004512943867125236	0.11710885367929667	0.004512943867125236	Ganon 0.1.4	0.986197731545538	0.964596036876142	0.986197731545538	0.964596036876142	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	species
42	0.9770423808698177	0.9770423808698177	0.9770423808698177	0.9770423808698177	0.0	0.0	0.0	0.0	0.2442605952174544	0.9770423808698177	0.2442605952174544	0.9770423808698177	1.0	0.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9770423808698177	0.9770423808698177	0.9770423808698177	0.9770423808698177	0.3926196749399847	0.3981290280198873	0.3926196749399847	0.3981290280198873	0.98838789731959	0.9882524505294202	0.98838789731959	0.9882524505294202	0.0	0.00027725728515226594	0.0	0.00027725728515226594	0.9770423808698177	0.9773133481154592	0.9770423808698177	0.9773133481154592	1.0	0.9997227427148476	1.0	0.9997227427148476	1.0	0.999445597592068	1.0	0.9994455975497372	strmgCAMI2_short_read_sample_1	0.2442605952174544		0.2442605952174544			0.25		0.25	Kraken	0.9403698931224708	0.9278608190859524	0.9403698931224708	0.9278608190859524	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	superkingdom
43	0.9720055602749248	0.9747711990740088	0.9720055602749248	0.9747711990740088	0.999177436068468	0.9988108583757944	0.9991774360102382	0.9988108582908148	0.07521986300895969	0.8558588691168764	0.07521986300895969	0.8558588691168764	0.9995247750400962	0.10196554238366687	0.9995247750400962	0.10196554238366687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9720055602749248	0.9747711990740088	0.9720055602749248	0.9747711990740088	0.13991066154850745	0.1822215277571772	0.13991066154850745	0.1822215277571772	0.9856800898430076	0.9869586620536672	0.9856800898430076	0.9869586620536672	0.00025513389352560534	0.0005452592103284415	0.00025513389352560534	0.0005452592103284415	0.972253615125246	0.9753029920132648	0.972253615125246	0.9753029920132648	0.9997448661064744	0.9994547407896716	0.9997448661064744	0.9994547407896716	0.9995893894342164	0.9994061209615542	0.9995893894027014	0.999406120916116	strmgCAMI2_short_read_sample_1	0.04228147626983717	0.1224931718064732	0.04228147626983717	0.1224931718064732	0.00029277442112617965	0.04893130497215442	0.00029277442112617965	0.04893130497215442	Kraken	0.9403698931224708	0.9278608190859524	0.9403698931224708	0.9278608190859524	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	phylum
44	0.9702117075278562	0.9732580795115708	0.9702117075278562	0.9732580795115708	0.9994253368937474	0.9986769862199306	0.9994253368530038	0.9986769861250916	0.041476311460865126	0.6987877771096286	0.041476311460865126	0.6987877771096286	0.9995133089221394	0.06788631504441531	0.9995133089221394	0.06788631504441531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9702117075278562	0.9732580795115708	0.9702117075278562	0.9732580795115708	0.07964752865620672	0.12375043756276925	0.07964752865620672	0.12375043756276925	0.9847659915189932	0.986038210783977	0.9847659915189932	0.986038210783977	0.00023641253042150367	0.0008415527790175402	0.00023641253042150367	0.0008415527790175402	0.9704411319714906	0.974077817405788	0.9704411319714906	0.974077817405788	0.9997635874695784	0.9991584472209823	0.9997635874695784	0.9991584472209823	0.9997131412767484	0.9993392223000216	0.99971314125469	0.9993392222494009	strmgCAMI2_short_read_sample_1	0.023604972378299532	0.18511337857807308	0.023604972378299532	0.18511337857807308	0.00026414833479372927	0.02956139835854771	0.00026414833479372927	0.02956139835854771	Kraken	0.9403698931224708	0.9278608190859524	0.9403698931224708	0.9278608190859524	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	class
45	0.967767593489334	0.97080983372963	0.967767593489334	0.97080983372963	0.9996269829240956	0.9980621665030446	0.999626982896367	0.9980621663573536	0.023135890493965985	0.7430405099955351	0.023135890493965985	0.7430405099955351	0.9977023143130866	0.03446776255144157	0.9977023143130866	0.03446776255144157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.967767593489334	0.97080983372963	0.967767593489334	0.97080983372963	0.045223094866217006	0.06587954049860158	0.045223094866217006	0.06587954049860158	0.9834914769341712	0.984530579726624	0.9834914769341712	0.984530579726624	0.0002652506308045144	0.0013552754316414894	0.0002652506308045144	0.0013552754316414894	0.9680243625621376	0.9721273340218571	0.9680243625621376	0.9721273340218571	0.9997347493691956	0.9986447245683584	0.9997347493691956	0.9986447245683584	0.9998135530121528	0.9990311871964253	0.99981355299778	0.9990311871220582	strmgCAMI2_short_read_sample_1	0.011465408758002863	0.15762905522104087	0.011465408758002863	0.15762905522104087	0.0021974413356452608	0.013887473177000724	0.0021974413356452608	0.013887473177000724	Kraken	0.9403698931224708	0.9278608190859524	0.9403698931224708	0.9278608190859524	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	order
46	0.9641408764869019	0.9667938114741044	0.9641408764869019	0.9667938114741044	0.9998416188144732	0.9963051260089992	0.9998416188018664	0.9963051257117772	0.01560749981011635	0.8399967291150561	0.01560749981011635	0.8399967291150561	0.9987721356648626	0.024617716120937244	0.9987721356648626	0.024617716120937244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9641408764869019	0.9667938114741044	0.9641408764869019	0.9667938114741044	0.030734717797128632	0.04783357746058955	0.030734717797128632	0.04783357746058955	0.981670961218064	0.982054315582854	0.981670961218064	0.982054315582854	0.00014968219932631752	0.0021956903791411357	0.00014968219932631752	0.0021956903791411357	0.9642852128183343	0.9689212625684712	0.9642852128183343	0.9689212625684712	0.9998503178006736	0.9978043096208588	0.9998503178006736	0.9978043096208588	0.9999208201938258	0.9981532473376792	0.9999208201876688	0.9981532471947556	strmgCAMI2_short_read_sample_1	0.006372745733305073	0.06752872824386195	0.006372745733305073	0.06752872824386195	0.0006019300551937943	0.008122856949310739	0.0006019300551937943	0.008122856949310739	Kraken	0.9403698931224708	0.9278608190859524	0.9403698931224708	0.9278608190859524	0.0	0.0	0.0	0.0	0.0	0.0	taxonomic	family
