Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Nitratifractor_salsuginis_DSM_16511_genomic	79.972	80.213	0.030	6.922	6.706	3.136	29.254	52.945	67.424	57.723	57.601	0.138	7.213	0.0	75.760	45.190	52.661	98.803	99.413	99.974
Nitratiruptor_sp_SB155_2_genomic	67.104	67.586	0.0	3.138	3.008	1.213	15.247	41.368	50.002	43.031	42.958	0.056	8.003	0.0	63.736	34.224	46.041	97.711	98.703	99.982
Nitrosococcus_halophilus_Nc_4_genomic	99.040	99.028	49.578	98.345	98.288	97.357	96.758	95.295	98.282	97.335	97.309	97.943	99.225	86.886	97.400	97.618	1.532	100.000	99.999	100.000
Nitrosococcus_oceani_ATCC_19707_genomic	99.793	99.793	98.969	99.415	99.395	98.964	96.709	96.353	99.163	98.638	98.645	99.198	99.716	0.0	98.903	98.969	99.567	100.000	99.994	100.000
Nitrosopumilus_maritimus_SCM1_genomic	25.733	25.604	0.0	0.405	0.405	0.035	2.247	16.257	19.003	10.778	10.741	0.0	1.992	0.0	21.342	7.429	17.478	88.672	94.659	99.497
Nocardia_seriolae_strain_EM150506_genomic	1.019	0.998	0.028	0.072	0.072	0.069	0.114	0.757	0.487	0.363	0.377	0.048	0.242	0.0	0.659	0.374	0.486	23.720	59.742	70.371
Nocardiopsis_dassonvillei_strain_NOCA502F_genomic	6.801	6.758	0.0	0.017	0.017	0.001	0.088	4.345	4.157	2.067	2.073	0.0	0.823	0.0	4.839	1.850	3.689	60.428	83.491	94.242
Nodularia_spumigena_CCY9414_genomic	37.158	37.210	0.0	0.599	0.599	0.318	3.416	20.940	22.830	18.188	18.155	0.193	3.178	0.0	34.481	14.302	26.069	88.890	95.224	99.535
Nonlabens_dokdonensis_DSW_6_genomic	97.903	97.875	0.183	97.960	97.923	97.828	96.157	98.167	98.124	97.771	97.727	93.512	96.251	0.0	97.936	97.688	97.273	99.999	99.983	99.999
Nonlabens_marinus_S1_08_genomic	18.795	18.744	0.0	0.044	0.044	0.018	0.752	11.352	9.755	7.173	7.123	0.0	1.101	0.0	16.886	5.986	12.697	78.738	90.187	98.060
Nonlabens_sp_Hel1_33_55_genomic	92.562	92.798	0.0	26.970	26.044	18.774	64.826	73.735	87.507	81.328	81.313	0.719	15.058	0.0	91.323	71.362	70.012	99.869	99.826	99.992
Nonlabens_sp_MIC269_genomic	96.778	96.782	0.579	97.889	97.777	97.632	91.286	97.795	97.885	97.489	97.503	96.265	97.895	0.0	97.517	97.636	97.682	100.000	99.984	100.000
Novosphingobium_pentaromativorans_US6_1_genomic	48.413	48.635	0.016	9.872	9.553	6.747	25.969	37.428	46.160	33.761	33.837	0.936	7.642	0.0	47.112	28.407	34.797	99.611	99.600	99.991
Novosphingobium_sp_PP1Y_genomic	92.133	91.981	0.594	98.610	98.618	98.188	75.554	98.180	97.754	98.178	98.174	93.748	96.534	0.0	97.702	98.289	97.082	99.999	99.988	99.999
Oceanithermus_profundus_DSM_14977_genomic	22.280	22.197	0.0	0.079	0.079	0.026	1.239	13.035	15.510	8.132	8.098	0.0	2.377	0.0	16.243	5.001	12.407	83.558	91.964	98.990
Oceanobacillus_iheyensis_HTE831_genomic	35.504	35.341	0.0	0.404	0.394	0.087	2.572	19.733	21.208	16.681	16.827	0.021	4.883	0.0	32.311	12.557	23.918	88.896	95.028	99.460
Octadecabacter_antarcticus_307_genomic	80.928	80.878	0.582	93.981	93.891	91.065	78.736	92.372	92.823	90.605	90.643	85.701	85.679	0.0	91.564	91.144	89.913	99.998	99.987	99.998
Octadecabacter_arcticus_238_genomic	60.619	60.659	0.261	7.296	6.975	4.027	22.372	44.175	54.423	36.199	36.192	0.894	7.614	0.0	59.350	28.139	42.745	99.005	99.459	99.992
Octadecabacter_temperatus_strain_SB1_genomic	83.504	84.053	0.0	8.773	8.475	5.120	35.223	58.500	71.857	62.361	62.352	0.063	8.701	0.0	81.126	50.699	55.512	99.443	99.549	99.998
Oleispira_antarctica_RB_8_genomic	95.300	95.359	0.031	78.786	77.754	73.170	94.053	93.946	98.041	96.872	96.846	20.262	57.387	0.0	98.027	94.855	96.311	99.998	99.969	99.999
Oscillibacter_valericigenes_Sjm18_20_genomic	95.518	95.491	0.238	94.999	94.885	93.357	86.038	94.667	94.836	93.675	93.674	87.278	85.048	0.0	94.322	93.849	93.084	99.999	99.996	99.999
Owenweeksia_hongkongensis_DSM_17368_genomic	95.018	95.051	0.037	99.453	99.403	99.105	98.170	99.312	99.350	99.222	99.247	94.145	93.821	0.0	99.224	99.329	99.346	99.999	99.991	99.999
Paenibacillus_durus_DSM_1735_genomic	2.134	2.131	0.0	0.065	0.064	0.067	0.104	1.770	0.664	0.822	0.787	0.046	0.679	0.0	2.060	0.696	1.511	34.401	68.756	80.864
Paenibacillus_sp_LPB0068_genomic	87.270	87.434	0.011	14.374	13.853	8.623	45.917	62.315	77.139	72.597	72.564	0.687	10.201	0.0	86.294	63.335	56.850	99.554	99.736	99.990
Palaeococcus_pacificus_DY20341_genomic	99.755	99.778	99.733	99.784	99.782	99.661	97.686	99.621	99.778	99.732	99.721	99.518	99.747	0.0	99.593	99.752	98.999	100.000	99.993	100.000
Paraglaciecola_psychrophila_170_genomic	96.908	96.971	0.0	61.287	59.799	52.796	88.969	88.428	96.238	93.640	93.662	6.971	32.810	0.0	96.933	89.173	92.957	99.988	99.950	100.000
Paraoerskovia_marina_strain_DSM_22126_genomic	98.763	98.728	0.020	97.927	97.821	97.499	96.087	98.310	98.619	98.069	98.143	77.324	81.379	0.0	98.445	97.109	98.624	99.999	99.976	99.999
Parvularcula_bermudensis_HTCC2503_genomic	98.900	98.963	0.0	73.720	72.445	66.910	94.781	93.793	98.445	97.632	97.590	14.750	39.858	0.0	99.041	94.154	97.621	99.991	99.968	99.997
Pelagibacterium_halotolerans_B2_genomic	94.222	94.424	0.0	32.254	31.240	23.778	71.443	77.731	90.736	83.049	82.860	1.283	38.485	0.0	93.098	69.730	68.723	99.855	99.882	99.997
Pelobacter_acetylenicus_strain_DSM_3247_genomic	99.388	99.376	91.415	99.126	99.150	98.796	98.540	99.093	99.183	98.822	98.798	98.954	100.000	38.269	98.574	98.988	6.584	100.000	100.000	100.000
Pelobacter_carbinolicus_DSM_2380_genomic	93.293	93.352	0.346	99.128	99.088	98.587	51.256	98.761	98.840	97.933	97.933	96.282	98.003	0.0	98.211	98.254	98.605	99.999	99.984	99.999
Persephonella_marina_EX_H1_genomic	98.605	98.683	0.0	54.875	53.267	46.223	89.223	88.676	96.927	95.677	95.708	4.517	29.825	0.0	98.447	90.884	96.466	99.988	99.945	99.997
Phaeobacter_gallaeciensis_210_Roseobacter_gallaeciensis_genomic	62.091	62.133	0.0	10.781	10.316	5.473	26.180	54.445	67.477	27.133	27.086	0.186	7.801	0.0	68.197	21.053	48.260	99.605	99.665	99.991
Phaeobacter_gallaeciensis_DSM_26640_genomic	90.168	90.306	0.076	98.346	98.314	98.103	90.534	96.233	97.731	97.791	97.720	87.078	85.234	0.0	96.070	98.059	96.443	99.994	99.910	99.994
Phaeobacter_gallaeciensis_strain_JL2886_genomic	93.124	93.458	0.0	45.906	44.718	36.554	80.530	84.027	93.479	85.954	86.013	3.559	20.298	0.0	93.367	73.163	76.684	99.966	99.952	99.998
Photobacterium_gaetbulicola_Gung47_genomic	94.057	94.247	0.033	39.471	38.471	30.421	75.980	79.414	91.674	86.018	85.939	1.950	20.640	0.0	92.997	78.466	78.133	99.933	99.877	99.998
Photobacterium_profundum_SS9_genomic	89.245	89.438	0.103	39.701	38.470	30.501	71.235	75.946	87.704	80.100	80.056	2.173	17.876	0.0	87.815	72.103	71.955	99.921	99.913	99.997
Phycisphaera_mikurensis_NBRC_102666_genomic	44.234	44.219	0.0	0.846	0.828	0.328	7.382	29.370	36.063	20.691	21.102	0.061	5.355	0.0	36.163	12.821	26.525	94.651	97.494	99.922
Piscirickettsia_salmonis_strain_AY3800B_genomic	11.387	11.656	1.684	10.015	8.621	11.634	3.236	8.928	8.593	9.444	14.453	8.537	9.402	0.0	6.267	10.221	7.246	36.942	35.635	25.632
Piscirickettsia_salmonis_strain_AY6297B_genomic	12.422	13.374	1.938	10.659	8.270	11.025	3.099	9.409	12.858	10.861	10.323	9.801	12.650	0.0	9.506	8.551	8.053	99.996	98.844	99.996
Piscirickettsia_salmonis_strain_AY6492A_genomic	6.288	5.442	0.015	3.707	3.167	2.408	2.466	6.580	7.903	1.754	1.260	0.280	0.531	0.0	5.453	2.173	6.167	40.031	40.219	43.113
Piscirickettsia_salmonis_strain_AY6532B_genomic	10.396	12.426	1.856	7.973	8.154	7.163	5.972	10.146	9.594	7.902	6.822	8.335	4.836	0.0	9.473	7.447	6.322	38.298	49.893	63.133
Piscirickettsia_salmonis_strain_CGR02_genomic	11.688	11.280	1.385	7.660	10.822	9.385	4.086	11.922	8.370	10.334	6.134	8.289	7.164	0.0	11.562	6.827	8.504	36.262	26.578	26.795
Piscirickettsia_salmonis_strain_PM21567A_genomic	6.972	6.222	0.0	3.869	3.977	2.283	2.709	6.610	8.309	1.445	2.092	0.350	0.755	0.0	6.845	1.928	5.998	41.520	59.518	70.035
Piscirickettsia_salmonis_strain_PM22180B_genomic	13.515	9.711	1.715	9.709	8.662	6.417	3.058	9.379	9.408	8.677	6.535	9.691	9.326	0.0	9.578	10.508	10.042	45.080	63.098	77.155
Piscirickettsia_salmonis_strain_PM23019A_genomic	7.378	9.076	0.039	4.680	4.134	3.037	3.177	6.971	9.424	2.232	2.155	0.351	1.083	0.0	6.885	2.223	7.220	61.596	89.479	99.361
Piscirickettsia_salmonis_strain_PM25344B_genomic	5.619	5.300	1.149	0.594	0.731	1.102	1.034	0.810	1.455	1.163	0.622	3.911	1.559	0.0	1.005	1.096	2.217	50.566	86.922	95.382
Piscirickettsia_salmonis_strain_PM31429B_genomic	11.803	12.266	1.525	10.558	13.980	8.622	1.852	9.033	7.501	8.773	9.138	7.478	9.530	0.0	10.716	10.720	5.947	68.044	97.887	99.992
Piscirickettsia_salmonis_strain_PM37984A_genomic	7.830	7.661	0.016	4.089	4.274	3.142	3.766	6.317	10.482	2.907	2.683	0.428	0.839	0.0	7.128	2.632	6.790	59.080	88.783	99.286
Piscirickettsia_salmonis_strain_PM49811B_genomic	11.329	12.712	1.472	6.820	4.732	6.739	1.669	6.898	7.485	3.958	7.937	7.676	3.251	0.0	7.363	5.937	5.241	93.570	99.143	99.990
Piscirickettsia_salmonis_strain_PM51819A_genomic	4.134	3.442	0.0	2.329	2.031	1.234	1.160	4.130	4.580	0.872	1.112	0.184	0.430	0.0	2.846	1.071	3.890	18.204	33.245	36.264
Piscirickettsia_salmonis_strain_PM58386B_genomic	12.381	12.963	1.508	13.780	12.484	8.874	1.255	9.297	9.312	11.049	10.794	10.415	16.653	0.0	7.633	12.291	5.431	46.179	54.987	76.653
Piscirickettsia_salmonis_strain_PSCGR01_genomic	12.902	11.384	1.415	6.861	8.605	9.473	2.347	7.509	9.853	7.118	6.393	8.733	5.447	0.0	7.029	5.965	7.722	60.216	91.902	99.969
Planktomarina_temperata_RCA23_genomic	44.790	44.935	0.0	0.676	0.642	0.296	4.756	26.000	29.740	22.706	22.703	0.042	2.880	0.0	42.066	17.182	31.260	93.207	96.358	99.787
Planococcus_antarcticus_DSM_14505_genomic	63.937	64.018	0.0	4.083	3.962	2.338	17.103	41.275	51.922	39.462	39.339	0.394	5.777	0.0	60.529	29.530	42.491	97.916	98.933	99.983
Planococcus_donghaensis_strain_DSM_22276_genomic	85.573	85.762	0.127	97.433	97.450	97.229	85.018	97.021	97.442	96.971	96.939	92.484	95.054	0.0	96.978	97.063	97.196	99.997	99.977	99.997
Planococcus_kocurii_strain_ATCC_43650_genomic	40.389	40.361	0.0	0.641	0.641	0.204	4.585	24.434	28.411	18.496	18.551	0.0	2.512	0.0	37.841	13.452	26.860	93.563	97.028	99.762
Planococcus_maritimus_strain_DSM_17275_genomic	46.428	46.376	0.0	1.800	1.758	0.681	6.259	26.473	40.429	19.439	19.508	0.0	1.918	0.0	40.175	14.372	34.706	96.989	98.438	99.977
Planococcus_plakortidis_strain_DSM_23997_genomic	0.246	0.231	0.017	0.0	0.0	0.004	0.0	0.085	0.103	0.040	0.052	0.0	0.034	0.0	0.153	0.030	0.120	17.262	52.848	63.084
Polaribacter_sp_Hel1_33_78_genomic	66.045	66.206	0.0	4.829	4.754	2.248	20.346	42.684	58.213	38.883	38.799	0.098	7.830	0.0	58.849	24.824	43.902	98.352	98.938	99.969
Polaribacter_sp_LPB0003_genomic	93.530	93.770	0.015	41.256	39.962	31.809	78.031	81.028	93.136	81.438	81.614	1.837	18.802	0.0	92.403	62.778	70.214	99.950	99.967	99.998
Polaribacter_sp_MED152_genomic	33.417	33.363	0.0	0.602	0.612	0.201	3.383	21.127	26.790	14.237	14.199	0.0	9.713	0.0	28.291	8.404	21.531	91.728	96.444	99.770
Prochlorococcus_marinus_AS9601_genomic	0.188	0.206	0.0	0.0	0.045	0.0	0.048	0.109	0.0	0.0	0.0	0.0	0.019	0.0	0.101	0.014	0.081	18.300	54.350	63.770
Prochlorococcus_marinus_bv_HNLC1_genomic	98.189	98.259	0.0	91.073	90.618	88.646	94.541	96.360	98.088	96.565	96.598	50.749	57.541	0.0	97.480	94.305	96.973	99.316	99.946	99.999
Prochlorococcus_marinus_bv_HNLC2_genomic	98.581	98.506	0.0	93.838	93.461	92.222	97.650	97.947	99.174	97.883	97.822	59.314	71.383	0.0	98.831	95.289	98.686	99.930	99.961	99.998
Prochlorococcus_marinus_str_MIT_9211_genomic	23.516	23.503	0.0	0.140	0.140	0.030	0.892	14.173	13.635	9.651	9.620	0.0	3.036	0.0	21.917	7.376	16.484	81.383	91.059	98.752
Prochlorococcus_marinus_str_MIT_9215_genomic	12.389	12.296	0.0	0.188	0.193	0.067	0.971	10.385	12.096	3.012	3.046	0.0	1.646	0.0	12.495	2.195	8.053	89.513	95.324	99.576
Prochlorococcus_marinus_str_MIT_9301_genomic	88.110	88.349	0.0	92.862	91.731	89.033	89.337	86.738	94.190	95.565	95.569	40.220	53.507	0.0	89.157	93.347	77.764	99.995	99.979	99.995
Prochlorococcus_marinus_str_MIT_9303_genomic	40.458	39.233	0.0	10.196	10.067	6.496	21.343	38.727	36.895	18.979	18.977	1.460	5.549	0.0	39.608	19.657	27.044	99.815	99.880	99.997
Prochlorococcus_marinus_str_MIT_9312_genomic	19.364	19.313	0.0	0.222	0.222	0.066	1.539	16.199	17.132	5.946	6.101	0.030	2.653	0.0	18.522	3.340	12.597	93.066	97.062	99.870
Prochlorococcus_marinus_str_MIT_9313_genomic	87.588	87.986	0.0	82.686	81.133	74.361	83.089	84.539	93.276	95.054	95.172	55.688	72.485	0.0	91.433	93.497	70.037	99.997	99.972	99.998
Prochlorococcus_marinus_str_MIT_9515_genomic	95.087	94.991	0.0	92.644	92.117	90.222	96.355	95.734	98.730	97.716	97.692	53.118	66.512	0.0	97.575	95.435	98.104	99.994	99.936	99.994
Prochlorococcus_marinus_str_NATL1A_genomic	25.994	24.152	0.0	1.226	1.253	0.593	9.066	16.635	21.042	14.477	14.782	0.062	2.642	0.0	21.279	10.029	15.295	91.119	96.035	99.761
Prochlorococcus_marinus_str_NATL2A_genomic	1.649	1.837	0.0	0.178	0.178	0.032	0.827	1.420	1.409	1.564	1.412	0.011	0.172	0.0	1.391	1.068	1.265	29.726	64.065	75.825
Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic	88.252	88.215	0.0	13.798	13.352	7.975	44.661	63.252	78.155	69.720	69.859	0.093	11.185	0.0	85.977	56.602	55.823	99.597	99.444	99.997
Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_genomic	51.688	51.915	0.0	2.949	2.912	1.165	12.218	41.106	49.059	24.274	24.667	0.0	7.131	0.0	49.656	14.451	36.579	98.054	99.063	99.990
Prochlorococcus_sp_MIT_0604_genomic	36.752	35.802	0.0	5.209	4.978	3.100	15.443	32.015	36.207	15.796	15.986	0.247	9.446	0.0	36.867	11.912	24.114	99.148	99.607	99.993
Prochlorococcus_sp_MIT_0801_genomic	41.589	41.391	0.0	2.837	2.692	1.157	18.056	26.180	35.925	27.191	27.178	0.147	3.477	0.0	35.328	18.967	24.604	96.851	98.159	99.957
Prosthecochloris_sp_CIB_2401_genomic	19.740	19.792	0.0	0.149	0.149	0.072	0.792	11.196	9.302	7.505	7.540	0.022	2.690	0.0	17.468	6.512	13.367	76.756	89.363	97.833
Pseudanabaena_sp_PCC_7367_genomic	65.692	65.918	0.0	2.746	2.643	1.103	13.959	39.613	47.676	42.371	42.496	0.209	4.610	0.0	62.456	34.152	44.214	96.840	98.331	99.926
Pseudoalteromonas_atlantica_T6c_genomic	8.832	8.827	0.0	0.025	0.025	0.026	0.097	5.935	4.079	2.741	2.753	0.014	1.280	0.0	8.052	2.233	5.925	63.230	84.997	94.970
Pseudoalteromonas_haloplanktis_TAC125_genomic	94.142	95.449	0.047	77.079	75.878	69.701	92.704	84.914	95.120	94.378	94.121	30.598	43.135	0.0	93.575	90.607	88.646	99.991	99.977	99.998
Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic	0.478	0.396	0.0	0.015	0.012	0.015	0.079	0.423	0.472	0.288	0.238	0.0	0.059	0.0	0.485	0.202	0.344	8.564	42.449	48.211
Pseudoalteromonas_luteoviolacea_strain_S4054_genomic	85.118	85.392	0.011	14.274	13.766	8.506	44.852	62.009	76.167	69.246	69.379	0.452	18.340	0.0	83.542	58.932	58.660	99.551	99.692	99.995
Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic	44.897	45.037	0.0	0.820	0.814	0.247	4.938	25.968	30.290	23.518	23.506	0.0	3.930	0.0	41.399	17.198	32.038	92.866	96.201	99.779
Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic	19.797	19.791	0.0	0.113	0.112	0.012	0.528	11.773	10.452	8.009	7.968	0.012	1.493	0.0	18.427	6.503	13.410	78.659	90.534	98.177
Pseudoalteromonas_sp_OCN003_genomic	3.866	3.859	0.0	0.002	0.002	0.0	0.002	3.003	1.536	1.394	1.345	0.0	0.431	0.0	3.242	0.987	2.237	46.458	74.340	87.414
Pseudoalteromonas_sp_SM9913_genomic	0.247	0.242	0.0	0.0	0.0	0.0	0.017	0.207	0.247	0.091	0.126	0.0	0.085	0.0	0.244	0.122	0.247	3.757	30.406	33.688
Pseudoalteromonas_translucida_KMM_520_genomic	2.488	2.346	0.014	0.136	0.111	0.114	0.214	1.818	1.033	0.717	0.739	0.064	0.647	0.0	1.848	0.691	0.929	60.593	83.204	94.087
Pseudomonas_balearica_DSM_6083_genomic	96.967	97.057	0.017	83.258	82.376	78.135	94.367	93.514	98.032	95.043	95.013	24.272	44.522	0.0	97.496	88.122	96.201	99.999	99.993	100.000
Pseudomonas_litoralis_strain_2SM5_genomic	0.853	0.832	0.0	0.044	0.044	0.022	0.089	0.918	0.450	0.347	0.318	0.0	0.166	0.0	0.672	0.242	0.545	21.184	55.495	66.421
Pseudomonas_pohangensis_strain_DSM_17875_genomic	20.209	20.183	0.0	0.137	0.137	0.052	0.887	12.799	11.908	7.385	7.423	0.0	1.254	0.0	16.568	5.315	12.371	81.207	91.724	98.581
Pseudomonas_sp_MT_1_genomic	20.733	21.360	0.0	0.333	0.264	0.021	1.708	10.668	13.726	8.522	8.449	0.040	1.795	0.0	17.677	6.081	12.766	69.728	88.275	96.592
Pseudomonas_stutzeri_CCUG_29243_genomic	0.484	0.391	0.0	0.069	0.066	0.129	0.054	0.367	0.300	0.064	0.105	0.108	0.102	0.0	0.315	0.049	0.181	12.084	46.810	54.474
Pseudomonas_stutzeri_strain_19SMN4_genomic	4.294	4.248	0.0	0.054	0.059	0.018	0.107	2.963	2.000	1.267	1.192	0.052	0.266	0.0	3.474	1.062	2.239	52.637	79.139	91.061
Pseudomonas_stutzeri_strain_273_genomic	11.865	11.358	0.0	0.123	0.192	0.065	1.446	5.874	7.849	4.790	4.875	0.031	0.911	0.0	9.503	3.252	6.993	49.745	77.600	88.789
Pseudomonas_xanthomarina_strain_LMG_23572_genomic	0.215	0.214	0.0	0.0	0.0	0.054	0.020	0.125	0.151	0.036	0.071	0.079	0.091	0.0	0.134	0.025	0.117	7.090	38.597	43.927
Pseudovibrio_sp_FO_BEG1_genomic	44.054	44.103	0.0	0.695	0.655	0.286	4.047	24.770	27.118	21.873	21.954	0.034	2.468	0.0	40.951	17.462	30.734	91.369	96.010	99.670
Psychrobacter_sp_AntiMn_1_genomic	44.524	44.566	0.080	2.604	2.506	1.426	6.941	26.317	37.138	18.251	18.269	0.242	14.057	0.0	37.855	12.882	31.137	96.856	98.638	99.954
Psychrobacter_sp_G_genomic	22.822	22.676	0.0	0.154	0.148	0.172	0.888	13.952	16.005	8.341	8.335	0.0	1.350	0.0	20.354	5.945	15.679	85.988	94.045	99.268
Psychrobacter_sp_P11F6_genomic	91.444	91.530	0.022	68.587	67.248	60.702	71.636	83.921	94.030	82.715	82.904	13.169	33.874	0.0	91.180	80.453	88.090	99.996	99.957	99.998
Psychrobacter_sp_P11G3_genomic	8.049	7.996	0.0	0.419	0.405	0.176	1.284	5.521	7.965	3.281	3.265	0.021	0.636	0.0	7.428	2.676	7.513	95.572	97.495	99.895
Psychrobacter_sp_PRwf_1_genomic	24.547	24.560	0.0	0.347	0.329	0.209	1.431	14.097	13.326	10.268	10.227	0.157	1.377	0.0	21.625	8.561	17.243	82.779	92.201	98.784
Psychroflexus_torquis_ATCC_700755_genomic	55.499	55.514	0.0	2.163	2.131	1.122	10.389	34.203	41.475	30.696	30.817	0.375	6.986	0.0	50.683	22.086	37.126	96.331	98.330	99.947
Psychromonas_ingrahamii_37_genomic	95.553	95.607	0.0	67.156	65.792	58.789	90.145	89.223	95.708	92.660	92.658	11.579	46.912	0.0	95.517	88.430	91.994	99.990	99.989	99.999
Psychromonas_sp_CNPT3_genomic	96.990	97.000	0.058	91.630	90.921	89.403	95.596	96.204	97.563	96.213	96.211	51.525	83.503	0.0	97.186	95.269	96.902	99.999	99.967	99.999
Pusillimonas_sp_T7_7_genomic	97.959	98.010	0.0	54.405	53.027	45.098	87.694	88.825	96.425	94.740	94.730	4.629	29.277	0.0	97.854	88.523	93.221	99.979	99.955	99.995
Pyrobaculum_aerophilum_str_IM2_genomic	98.169	98.295	0.0	52.817	51.393	43.779	87.743	86.958	96.345	95.154	95.178	4.409	31.706	0.0	97.904	92.106	91.929	99.981	99.942	99.997
Pyrococcus_abyssi_GE5_genomic	78.219	78.151	0.0	7.108	6.813	3.532	28.163	50.110	65.956	55.183	55.105	0.006	8.749	0.0	75.580	45.298	48.197	98.822	99.104	99.993
Pyrococcus_furiosus_DSM_3638_genomic	97.258	97.306	0.077	73.808	72.760	68.102	92.196	92.392	96.967	93.936	93.869	16.704	43.825	0.0	96.578	92.920	96.188	99.995	99.973	99.998
Pyrococcus_horikoshii_OT3_genomic	58.350	58.648	0.0	1.602	1.602	0.422	9.207	34.661	41.183	34.663	34.585	0.0	3.885	0.0	55.715	26.723	38.124	96.208	97.763	99.939
Pyrococcus_sp_NA2_genomic	90.757	90.729	8.463	99.859	99.893	99.754	30.745	99.863	99.962	99.851	99.691	98.949	99.685	0.0	99.214	99.823	99.809	99.998	99.991	99.998
Pyrococcus_sp_ST04_genomic	28.609	28.659	0.0	0.206	0.206	0.0	1.329	17.259	16.397	12.128	12.190	0.0	1.881	0.0	25.954	9.266	19.187	84.376	94.339	98.985
Pyrococcus_yayanosii_CH1_genomic	45.474	45.416	0.0	0.402	0.402	0.261	5.455	26.184	29.992	23.328	23.447	0.004	3.438	0.0	42.179	18.842	29.711	93.677	97.127	99.844
Pyrodictium_delaneyi_strain_Su06_genomic	29.560	29.565	0.0	0.028	0.028	0.0	1.152	17.652	15.118	13.553	13.622	0.0	3.327	0.0	27.380	11.170	20.422	84.533	93.197	98.929
Pyrolobus_fumarii_1A_genomic	10.170	10.175	0.0	0.0	0.0	0.0	0.059	5.856	3.900	3.562	3.581	0.0	0.825	0.0	8.894	3.069	6.369	61.649	84.091	94.523
R2A19_S7_contigs	4.961	4.926	0.067	0.193	0.173	0.131	0.411	2.826	4.011	2.039	2.001	0.107	0.263	0.0	4.526	1.521	3.980	84.774	92.829	98.686
R2A29_S8_contigs	99.783	99.761	4.705	99.698	99.746	99.557	90.325	99.471	99.693	99.349	99.319	98.041	99.676	0.0	99.490	99.519	99.592	99.988	99.863	99.991
R2A2_S5_contigs	57.892	58.394	0.0	3.616	3.387	1.464	21.268	30.018	46.961	33.214	33.439	0.020	4.257	0.0	51.791	23.054	33.578	96.424	97.490	99.753
R8_63_S2_contigs	18.753	18.653	0.014	1.581	1.553	0.438	4.354	13.691	20.108	6.250	6.327	0.171	0.851	0.0	19.000	4.239	15.376	97.521	97.036	99.716
RNODE_100_length_1999_cov_6.33080	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	6.591	98.988	98.118	99.494
RNODE_107_length_1496_cov_161.33989	30.000	30.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.688	98.433	99.817
RNODE_108_length_2015_cov_7.02007	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.714	97.582	99.809
RNODE_109_length_1521_cov_3.43229	20.000	20.000	0.0	10.000	10.000	10.000	10.000	22.555	45.384	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.873	99.546	99.907
RNODE_10_length_6468_cov_8.06035	30.000	30.000	7.982	10.000	10.000	10.000	10.000	12.820	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.971	99.854	99.063	99.905
RNODE_110_length_1672_cov_10.73939	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	27.721	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.770	96.145	99.903
RNODE_114_length_10406_cov_5.47746	10.000	10.000	2.608	10.000	10.000	10.000	9.967	14.054	10.000	10.000	10.000	10.000	10.000	9.993	10.000	10.000	0.078	99.925	98.267	99.925
RNODE_116_length_4192_cov_3.28201	10.000	10.000	0.0	10.000	10.000	10.000	4.686	10.894	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	51.731	62.266	90.556
RNODE_122_length_6709_cov_4.03320	10.000	10.000	7.367	10.000	10.000	10.000	8.404	10.000	10.000	10.000	10.000	9.560	10.000	0.0	10.000	10.000	10.000	97.332	84.027	99.228
RNODE_125_length_3363_cov_4.82640	10.000	10.000	0.0	10.000	10.000	10.000	41.595	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.994	99.958	99.994
RNODE_126_length_3157_cov_3.75885	13.110	18.341	7.614	10.000	10.000	10.000	8.341	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.946	95.726	99.222
RNODE_127_length_1885_cov_8.56361	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.576	98.196	99.844
